CF_Code,Date_Praka,Date_Agree,Year_CFMP,FA_Can,UniqueID,Why_Remove,CF_Code_1,Code_Srok,Code_Khum,No_Village,CF_Name_En,CF_Name_Kh,Commune,Khum,District,Srok,Province,Division,Date_Pra_1,No_Prakas,Date_Agr_1,Remarks,Code_CF,HECTARES,Yea_Agreem,Agreement2,NCF_statis,Date_CFMP2,Family_Mem,UniqueID_1,Why_Remo_1,Overlap_Pa,CF_or_CPA2,Note_2,ObjectID,Year_Praka,Year_Agr_1,CPA,Split4,SplitArea4,CF_N_Key,V_N_Key,UID_Key,No_Key,Match_Key,ObjectID_1,No_,CBNRM_name,Type_of_CB,Area,Village_na,No__Villag,Commune_1,District_1,Province_1,Families,Total_peop,Women,IP_CBNRM,Total_mama,Women_Mana,IP_CBNRM_M,ObjectID_2,geometry,Comm_Miss,Dist_Miss,Comm_Match_CDB,Dist_Match_CDB,Comm_Uniq_CF,Comm_Uniq_CDB,Dist_Uniq_CF,CF_Match,Commune_matched,District_matched,District_cln,Commune_cln,Village,VillGis,_merge,Village_na_fuzz,Village_na_CDB
60527.0,2008-11-19,27/03/2009,0,,83,,60529.0,605.0,60504.0,1.0,Prey Phum Chas,éRBPUmicas;,Sraeung,eRsIg,Prasat Sambou,R)asaTsMbUr,Kampong Thom,Sandan,2008-11-19,489.0,2009-03-27,,616.0,452.678318035,2009.0,CFA,NCF,0.0,118.0,83.0,,0.0,,,78,2008,2009,0,1,4,Prey Phum Chas,Prey Phum Chas,83.0,23.0,Match,34,23.0,Prey Phum Chas,CF,452.68,Chaom Boeung,1.0,Sraeung,Prasat Sambo,Kampong Thom,125.0,378.0,196.0,0.0,5.0,2.0,0.0,23,"POLYGON ((524952.8695999999 1423021.8696999997, 525038.8696999997 1422945.8696999997, 525179.8696999997 1422993.8696999997, 525328.8695999999 1422924.8696999997, 525495.8696999997 1422979.8696999997, 525382.8696999997 1422691.8696999997, 525335.8695999999 1422534.8696999997, 525251.8696999997 1422073.8696999997, 525181.8756999997 1421766.5241999999, 525007.8696999997 1421681.8696999997, 524636.8696999997 1421548.8696999997, 524375.8696999997 1421415.8696999997, 524071.86959999986 1421328.8696999997, 523862.86959999986 1421104.8696999997, 523500.86959999986 1420790.8696999997, 523198.8696999997 1420504.8696999997, 522999.8696999997 1420456.8696999997, 522863.8696999997 1420323.8696999997, 522657.8696999997 1420199.8696999997, 522592.8696999997 1420074.8695999999, 522400.8696999997 1420137.8696999997, 522251.8696999997 1420237.8696999997, 521863.8696999997 1420426.8696999997, 521570.8696999997 1420564.8696999997, 521707.8696999997 1420729.8696999997, 521788.8696999997 1420833.8695999999, 521801.8696999997 1421084.8695999999, 522079.8696999997 1421293.8696999997, 522387.8696999997 1421200.8696999997, 522522.8696999997 1421170.8696999997, 522589.8696999997 1421661.8696999997, 522735.8696999997 1421931.8696999997, 523151.8696999997 1422300.8696999997, 523284.86959999986 1422417.8696999997, 523364.8696999997 1422434.8696999997, 523453.8696999997 1422462.8696999997, 523551.8696999997 1422462.8696999997, 523640.8696999997 1422448.8696999997, 523733.8696999997 1422442.8695999999, 523904.86959999986 1422359.8696999997, 523986.8696999997 1422398.8696999997, 524068.8696999997 1422425.8696999997, 524139.0689000003 1422471.0414000005, 524174 1422492, 524203.23149999976 1422492.6089999992, 524303.8696999997 1422454.8696999997, 524391.8696999997 1422464.8696999997, 524443.8696999997 1422491.8696999997, 524527.8696999997 1422469.8696999997, 524671 1422496, 524706.2511 1422502.168299999, 524712.3795999996 1422503.240700001, 524714 1422500, 524727.1299 1422505.821799999, 524733.6213999996 1422506.9576999992, 524816.8696999997 1422543.8695999999, 524878.6282000002 1422602.6008000001, 524893 1422615, 524918.8695999999 1422640.8695999999, 524922 1422644, 524930 1422718, 524935 1422775, 524918 1422834, 524905.1074999999 1422858.1033999994, 524904.8696999997 1422858.8696999997, 524903.7626999998 1422860.6175999995, 524895 1422877, 524870 1422922, 524914 1422994, 524913.1982000005 1423000.0134999994, 524920.4446 1423014.1756999996, 524931.8131999997 1423021.1436, 524952.8695999999 1423021.8696999997))",0,0,1,0,1,1,0,False,Sraeung,,na,sraeung,"Tnaot Chuor
Anlong Slaeng
Boeng Khvaek
Beng
Svay
Choam Boeng
Tumnob
Thmei
Sraeung","6050401
6050402
6050403
6050404
6050405
6050406
6050407
6050408
6050409",both,Choam Boeng,Choam Boeng
60632.0,2008-11-19,11/11/2009,2015,,88,,0.0,0.0,0.0,0.0,Prey Tatey,éRBtatI,Mean Reth,manriT§,Sandan,sNþan;,Kampong Thom,Sandan,2008-11-19,489.0,2009-11-11,,610.0,1395.44085178,2009.0,CFMP,NCF,42270.0,91.0,88.0,,0.0,,,83,2008,2009,0,1,4,Prey Tatey,Prey Tatey,88.0,33.0,Match,38,33.0,Prey Tatey,CF,1395.0,Kanthy,1.0,Mean Rith,Sandan,Kampong Thom,89.0,89.0,36.0,0.0,9.0,0.0,0.0,33,"POLYGON ((537466.9999821129 1441773.9999942295, 534308.9999777939 1441756.0000027095, 532737.000000172 1442699.9999978128, 532785.9999965752 1443933.9999787803, 532158.9999996669 1445492.0000075335, 537396.0000016422 1444395.9999949606, 537239.9999916233 1442056.9999806068, 537466.9999821129 1441773.9999942295))",0,0,0,1,1,1,0,False,Mean Rith,Sandan,sandan,mean rith,"Kanti
Boeng
Sam Aong
Choam Svay
Tboung Tuek
Trapeang Tralach
Rang Khnay
Ou Pok Sameakki","6060401
6060402
6060403
6060404
6060405
6060406
6060407
6060408",both,Kanti,Kanti
60525.0,2008-11-19,27/03/2009,2015,,92,,0.0,0.0,0.0,0.0,Srey Yorl,RsIeyal,Sambou,sMbYr,Prasat Sambou,R)asaTsMbUr,Kampong Thom,Sandan,2008-11-19,489.0,2009-03-27,PaFF,612.0,248.761952249,2009.0,CFMP,NCF,42270.0,107.0,92.0,,0.0,,,87,2008,2009,0,1,4,Srey Yorl,Srey Yorl,92.0,21.0,Match,43,21.0,Srey Yorl,CF,248.76,Trapaing Chhrok,1.0,Sambo,Prasat Sambo,Kampong Thom,107.0,541.0,424.0,0.0,9.0,0.0,0.0,21,"POLYGON ((509455.99999179353 1427935.0000083176, 509225.00000875664 1427834.000008576, 509124.0000090152 1427963.9999918737, 508030.00001776696 1428019.000002149, 508014.9999830794 1429311.0000003306, 508232.00001724984 1429328.999991851, 508365.9999930947 1429338.0000126644, 508431.9999954081 1429519.9999993, 508550.99998666986 1429735.999997756, 508490.9999982328 1430108.0000062287, 508605.99999694724 1430121.0000195894, 508762.00000696396 1430196.9999782196, 508975.999984093 1430198.0000139363, 509019.00001672434 1429966.9999807929, 509197.0000108129 1429527.9999843969, 509326.0000084982 1429206.000008042, 509403.99998845544 1429010.0000224332, 509413.999994879 1428879.000003421, 509413.00000926666 1428808.0000229501, 509427.9999938498 1428684.9999890346, 509465.00001260696 1428568.0000191, 509580.0000113193 1428230.0000224453, 509635.0000215967 1428016.9999808243, 509455.99999179353 1427935.0000083176))",0,0,0,0,1,1,0,False,Sambour,Prasat Sambour,prasat sambour,sambour,"Kampong Chheu Teal
Sambour
Samret
Chramas
Kouk K'aek
Cheay Sampov
Pou Tret
Chranieng
Preaek
Char Chrum
Trapeang Chruk
Pralay
Char
Ou Kru Kae
At Su","6050301
6050302
6050303
6050304
6050305
6050306
6050307
6050308
6050309
6050310
6050311
6050312
6050313
6050314
6050315",both,Trapeang Chruk,Trapeang Chruk
60519.0,2008-11-19,27/03/2009,2015,,93,,0.0,0.0,0.0,0.0,Trapeang Prey,RtBaMgRbIy,Chhouk,QUk,Prasat Sambou,R)asaTsMbUr,Kampong Thom,Sandan,2008-11-19,489.0,2009-03-27,PaFF,614.0,161.816098044,2009.0,CFMP,NCF,42257.0,99.0,93.0,,0.0,,,88,2008,2009,0,1,4,Trapeang Prey,Trapeang Prey,93.0,17.0,Match,51,17.0,Trapeang Prey,CF,161.82,Trapaing Sala,1.0,Chhouk,Prasat Sambo,Kampong Thom,99.0,249.0,137.0,0.0,11.0,3.0,0.0,17,"POLYGON ((513195.9999891671 1430874.0000072457, 513484.0000038083 1430859.0000226626, 513668.9999973811 1430864.9999864325, 513854.9999765664 1430812.999983092, 513940.99999172473 1430780.999992601, 512885.99999045616 1428826.0000144704, 512815.99999559775 1428893.000002394, 512742.9999938002 1428983.999995712, 512633.00002334965 1429068.9999751535, 512407.0000184701 1429237.999998533, 512278.0000207849 1429301.9999795195, 512384.99998429825 1429496.999979516, 512471.9999850667 1429701.0000003257, 512541.9999799273 1429854.0000034054, 512767.99998480466 1430231.99997565, 512773.0000130709 1430464.999980016, 512791.0000045911 1430732.99998181, 512912.00001717964 1430774.9999787246, 512983.99998326064 1430784.9999851482, 513091.9999824886 1430797.999998509, 513195.9999891671 1430874.0000072457))",0,0,0,0,1,1,0,True,Chhuk,Prasat Sambour,prasat sambour,chhuk,"Ansar Krahay
Serei Sokha
Chhuk Boeng
Chhuk Stueng
S'ier
Chhuk Kruos
Anlong Slaeng
Boeng Khvaek
Krabau
Kamping Ta Kong
Ta Aok
Prasat
Veal Veaeng
Anlong Khtum
Tuek Andoung
Trapeang Sala","6050101
6050102
6050103
6050104
6050105
6050106
6050107
6050108
6050109
6050110
6050111
6050112
6050113
6050114
6050115
6050116",both,Trapeang Sala,Trapeang Sala
60520.0,2008-11-19,27/03/2009,0,,94,,60523.0,605.0,60502.0,1.0,Prey Pos,éRBb:us,Chhouk,QUk,Prasat Sambou,R)asaTsMbUr,Kampong Thom,Sandan,2008-11-19,489.0,2009-03-27,,615.0,164.640851059,2009.0,CFA,NCF,0.0,199.0,94.0,,0.0,,,89,2008,2009,0,1,4,Prey Pos,Prey Post,94.0,16.0,Similar Text,76,16.0,Prey Post,CF,164.64,Veal Veng,1.0,Chhouk,Prasat Sambo,Kampong Thom,199.0,530.0,274.0,199.0,9.0,2.0,9.0,16,"POLYGON ((514904.0000140652 1436439.9999850623, 515774.0000217586 1435936.0000220696, 515038.9999755202 1436067.9999765875, 514998.99999993027 1436084.9999824977, 513675.99999686773 1436898.0000086934, 513153.0000066401 1437204.000014857, 513125.9999943065 1437570.0000094555, 513476.00001871167 1437570.0000094555, 513822.9999860731 1437549.000010996, 514841.00001869106 1437526.999976822, 514880.00000866863 1437515.9999847882, 514860.99998143385 1437169.0000174267, 514904.0000140652 1436439.9999850623))",0,0,0,0,1,1,0,False,Chhuk,Prasat Sambour,prasat sambour,chhuk,"Ansar Krahay
Serei Sokha
Chhuk Boeng
Chhuk Stueng
S'ier
Chhuk Kruos
Anlong Slaeng
Boeng Khvaek
Krabau
Kamping Ta Kong
Ta Aok
Prasat
Veal Veaeng
Anlong Khtum
Tuek Andoung
Trapeang Sala","6050101
6050102
6050103
6050104
6050105
6050106
6050107
6050108
6050109
6050110
6050111
6050112
6050113
6050114
6050115
6050116",both,Veal Veaeng,Veal Veaeng
60526.0,2008-11-19,27/03/2009,2015,,95,,60650.0,606.0,60608.0,1.0,Preah Sophea,RBHsuPa,Sambou,sMbYr,Prasat Sambou,R)asaTsMbUr,Kampong Thom,Prasat Sambour,2008-11-19,489.0,2009-03-27,PaFF,613.0,325.305633085,2009.0,CFMP,NCF,42270.0,161.0,95.0,,0.0,,,90,2008,2009,0,1,4,Preah Sophea,Preah Sophea,95.0,19.0,Match,27,19.0,Preah Sophea,CF,325.31,Chromas,1.0,Sambo,Prasat Sambo,Kampong Thom,161.0,454.0,247.0,84.0,7.0,2.0,3.0,19,"POLYGON ((512907.60299657297 1431793.726927429, 513277.479125396 1431558.8849313308, 512907.60299657297 1431159.6535780462, 512801.9240883073 1430842.616903356, 512801.9240883073 1430736.9379950906, 512696.24518004165 1430707.582720527, 512396.8216400284 1430684.0985409599, 512188.4476967867 1430774.5578065137, 512408.5637799151 1431024.6194453214, 512355.7243257845 1431100.9430790234, 512197.2059633861 1431189.0088025078, 512167.8507389268 1431282.945620989, 512097.39815011714 1431464.9481629543, 512109.1402399017 1431529.5297068693, 512068.0428755535 1431570.6270712176, 511979.9771520691 1431441.4639332807, 511598.35888335714 1431435.5928883883, 511457.4537057399 1431506.045477198, 511199.1275300748 1431599.9822956792, 510882.0908553846 1430596.0328174734, 510224.53327633056 1430866.1010829252, 509878.14137717884 1430989.3931258656, 509696.1388352134 1431183.1377576157, 509637.4283361905 1431435.5928883883, 509842.91505772294 1431517.787617087, 509889.8834669634 1431605.8533405713, 510083.62809871335 1431670.4348844865, 510276.38527097704 1431809.8696453418, 510430.01999786287 1432151.8609664675, 510588.53836026124 1432281.0240543, 512150.2375541455 1432122.5056919018, 512614.0505014496 1431934.632105044, 512907.60299657297 1431793.726927429))",0,0,0,0,1,1,0,False,Sambour,Prasat Sambour,prasat sambour,sambour,"Kampong Chheu Teal
Sambour
Samret
Chramas
Kouk K'aek
Cheay Sampov
Pou Tret
Chranieng
Preaek
Char Chrum
Trapeang Chruk
Pralay
Char
Ou Kru Kae
At Su","6050301
6050302
6050303
6050304
6050305
6050306
6050307
6050308
6050309
6050310
6050311
6050312
6050313
6050314
6050315",both,Chramas,Chramas
60528.0,2008-11-19,27/03/2009,0,,97,,60521.0,605.0,60502.0,1.0,Prey Roung Knong,éRBrUgkñúg,Sraeung,eRsIg,Prasat Sambou,R)asaTsMbUr,Kampong Thom,Sandan,2008-11-19,489.0,2009-03-27,,617.0,280.668948918,2009.0,CFA,NCF,0.0,77.0,97.0,,0.0,,,92,2008,2009,0,1,4,Prey Roung Knong,Prey Rong Knong,97.0,24.0,Match,37,24.0,Prey Rong Knong,CF,280.67,Beng,1.0,Sraeung,Prasat Sambo,Kampong Thom,76.0,199.0,102.0,0.0,5.0,1.0,0.0,24,"POLYGON ((525036 1424162, 525022 1424098, 525041 1424072, 525027 1424001, 525062 1423933, 525109 1423847, 525109 1423758, 525167 1423704, 525197 1423630, 525213 1423552, 525236 1423544, 525243 1423488, 525232 1423439, 525206 1423406, 525181 1423374, 525151 1423315, 525099 1423258, 525069 1423185, 525029 1423122, 524990 1423096, 524948 1423048, 524943 1423028, 524931.8131999997 1423021.1436, 524923.8696999997 1423020.8695999999, 524920.4446 1423014.1756999996, 524912 1423009, 524913.1982000005 1423000.0134999994, 524896.4265000001 1422967.2353000008, 524866.8696999997 1422918.8696999997, 524903.7626999998 1422860.6175999995, 524905.1074999999 1422858.1033999994, 524931.8696999997 1422771.8696999997, 524918.8695999999 1422640.8695999999, 524878.6282000002 1422602.6008000001, 524842 1422571, 524820 1422547, 524727.1299 1422505.821799999, 524712.3795999996 1422503.240700001, 524710 1422508, 524706.2511 1422502.168299999, 524671 1422496, 524527.8696999997 1422469.8696999997, 524443.8696999997 1422491.8696999997, 524391.8696999997 1422464.8696999997, 524303.8696999997 1422454.8696999997, 524203.23149999976 1422492.6089999992, 524174 1422492, 524139.0689000003 1422471.0414000005, 524094 1422444, 524072 1422429, 523990 1422402, 523908 1422363, 523858 1422390, 523737 1422446, 523644 1422452, 523555 1422466, 523536 1422463, 523457 1422466, 523368 1422438, 523288 1422421, 523248 1422471, 523226 1422504, 523217 1422526, 523222 1422562, 523221 1422621, 523209 1422695, 523205 1422776, 523107 1422821, 523018 1422863, 522964 1422902, 522967 1422919, 523001 1422967, 522841 1423061, 522780 1423070, 522750 1423147, 522710 1423189, 522647 1423251, 522683 1423284, 522744 1423366, 522891 1423363, 523012 1423377, 523108 1423403, 523191 1423497, 523210 1423513, 523255 1423255, 523350 1423474, 523452 1423407, 523507 1423409, 523601 1423475, 523696 1423572, 523783 1423685, 523865 1423753, 523944 1423865, 524030 1423927, 524113 1423996, 524147 1423999, 524292 1424079, 524309 1424134, 524421 1424115, 524477 1424126, 524537 1424124, 524643 1424131, 524705 1424160, 524753 1424193, 524899 1424235, 524932 1424224, 524972 1424213, 525050 1424175, 525036 1424162))",0,0,1,0,1,1,0,False,Sraeung,,na,sraeung,"Tnaot Chuor
Anlong Slaeng
Boeng Khvaek
Beng
Svay
Choam Boeng
Tumnob
Thmei
Sraeung","6050401
6050402
6050403
6050404
6050405
6050406
6050407
6050408
6050409",both,Beng,Beng
60411.0,2008-11-19,27/03/2009,0,,104,,60416.0,604.0,60405.0,1.0,Bosh Lapeak,busSl<ak;,Sala Visay,salavis½y,Prasat Balangk,R)asaTbl½øgÁ,Kampong Thom,Stong,2008-11-19,489.0,2009-03-27,,631.0,168.984251637,2009.0,CFA,NCF,0.0,133.0,104.0,,0.0,,,99,2008,2009,0,1,4,Bosh Lapeak,Bosh Lapeak,104.0,10.0,Match,2,10.0,Bosh Lapeak,CF,168.98,Trapaing Thmachas,1.0,Sala Visai,Prasat Balangk,Kampong Thom,112.0,116.0,25.0,0.0,9.0,2.0,0.0,10,"POLYGON ((501909.0000091252 1434109.0000059097, 502011.99998008925 1434068.9999802154, 502038.00000681053 1434068.9999802154, 502076.9999967902 1434070.0000159321, 502093.0000170879 1434066.0000233827, 502232.0000211968 1434050.9999886951, 502254.99999087665 1434040.9999822718, 502285.9999957597 1434039.9999966617, 502323.00001451466 1434032.000011565, 502358.0000119449 1434016.9999768774, 502404.000001409 1434016.9999768774, 502427.0000211932 1434014.0000200446, 502450.9999764854 1434032.000011565, 502463.0000042359 1434039.0000110513, 502501.99999421334 1434052.000024412, 502550.00000500435 1434064.9999876684, 502651.99999035813 1434050.000003085, 502676.9999813627 1434047.9999817582, 502696.99999420985 1434022.0000051414, 502717.000007057 1434005.9999848437, 502717.000007057 1433993.0000215853, 502725.99997776595 1433970.000001801, 502769.0000103973 1433873.9999802192, 502759.0000039737 1433834.0000046291, 502749.9999831604 1433800.9999784215, 502723.00002093334 1433750.0000107978, 502697.9999798222 1433702.9999856171, 502682.9999952391 1433676.00002339, 502665.9999893289 1433624.0000200495, 502640.9999983222 1433537.0000192812, 502633.0000132256 1433464.0000174835, 502626.0000137391 1433416.9999923026, 502624.9999780245 1433378.9999879352, 502623.00000680203 1433366.0000246791, 502602.9999939549 1433326.999984595, 502588.999994984 1433291.9999871668, 502532.00001348415 1433238.9999982163, 502507.00002247735 1433203.0000151736, 502505.9999867629 1433169.0000033558, 502505.9999867629 1433147.000019286, 502494.99999472685 1433102.0000154322, 502491.9999877898 1433055.9999758638, 502484.9999883033 1433027.99997792, 502474.9999818797 1433006.9999794627, 502453.99998342246 1433016.0000002738, 502421.00000731903 1433020.9999784334, 502312.00002248096 1433009.0000007874, 502298.000023508 1432952.0000192896, 502293.9999808563 1432928.000013893, 502291.0000240237 1432891.9999807482, 502281.0000176 1432875.0000249424, 502241.999977516 1432856.999983318, 502218.000022226 1432865.000018519, 502201.00001631596 1432869.9999966784, 502178.9999821419 1432863.9999828045, 502056.99998394307 1432875.0000249424, 502007.0000019296 1432866.0000041313, 501979.0000039858 1432862.9999971944, 501917.9999798343 1432866.9999897415, 501898.0000170915 1432875.0000249424, 501884.00001811853 1432876.999996165, 501770.00000501645 1432859.0000046447, 501694.99998189183 1432860.9999758673, 501638.00000039407 1432848.9999982212, 501522.0000160694 1432846.9999768944, 501470.0000127291 1432853.9999763807, 501388.9999757303 1432853.9999763807, 501367.99997727305 1432831.9999923112, 501334.0000155573 1432814.9999864034, 501279.0000052821 1432814.000000791, 501237.9999939754 1432793.9999879438, 501200.9999752204 1432800.0000018203, 501192.9999901238 1432776.999982036, 501171.00000605406 1432773.9999750967, 501140.99998678337 1432747.0000128697, 501101.00001119345 1432727.0000000224, 501074.9999844723 1432709.9999941124, 501059.99999988906 1432709.9999941124, 501053.9999860127 1432716.0000079866, 501041.0000227565 1432730.0000069595, 501035.0000088824 1432737.0000064461, 501018.0000029723 1432733.999999509, 501005.9999752218 1432733.999999509, 501004.0000040014 1432740.9999989932, 501004.0000040014 1432764.0000187776, 500997.00000451494 1432793.0000023337, 500990.00000502844 1432816.000022118, 500986.99999809137 1432827.999999764, 501450.9999854943 1433471.00001697, 501447.9999785572 1433545.0000043777, 501447.9999785572 1433605.999978425, 501407.00001735496 1433681.0000015495, 501408.0000029673 1433727.9999766238, 501424.000023265 1433743.9999969236, 501415.0000024516 1433777.0000231315, 501418.0000093909 1433800.9999784215, 501418.0000093909 1433837.0000115684, 501391.9999826674 1433880.9999797055, 501394.9999896067 1433931.9999974335, 501403.00002480776 1433970.000001801, 501407.00001735496 1433984.999986384, 501410.00002429425 1434018.000012592, 501418.0000093909 1434060.999995119, 501425.9999944876 1434103.999977646, 501429.0000014247 1434144.9999889524, 501436.9999865213 1434186.9999858672, 501440.99997907074 1434213.9999982007, 501443.9999860078 1434240.000024922, 501457.9999849786 1434252.9999881783, 501467.000005792 1434286.9999999984, 501504.0000245492 1434328.0000113028, 501505.00001015933 1434374.9999863792, 501515.0000165829 1434429.9999966545, 501558.99998472224 1434433.9999892039, 501638.00000039407 1434442.0000244048, 501654.0000206918 1434425.0000184947, 501743.9999782952 1434381.0000002533, 501770.00000501645 1434367.9999868926, 501833.00000039046 1434332.0000038522, 501840.9999854872 1434317.000019269, 501849.00002068817 1434311.0000053928, 501857.99999139726 1434167.0000231243, 501874.9999973073 1434155.9999809861, 501874.9999973073 1434144.9999889524, 501892.00000321516 1434115.0000197862, 501909.0000091252 1434109.0000059097))",0,0,0,0,1,1,0,False,Sala Visai,Prasat Ballangk,prasat ballangk,sala visai,"Trapeang Kraol
Bos Veaeng
Ruessei Duoch
Srae
Chamnar
Ou Krouch
Sala Visai
Andas
Trapeang Phdiek
Trapeang Thma
Bos Sramaoch
Veal Lpeak
Khmak
Tralaek
Dang Anteak
Chey
Kokir
Kvan Tieng
Sala Popel","6040501
6040502
6040503
6040504
6040505
6040506
6040507
6040508
6040509
6040510
6040511
6040512
6040513
6040514
6040515
6040516
6040517
6040518
6040519",both,Trapeang Thma,Trapeang Thma
