clust_no,area,region,mpi_0,mpi_0_SE,mpi_0_loCI,mpi_0_upCI,mpi_3,mpi_3_SE,mpi_3_loCI,mpi_3_upCI,tot_samp_ppl,pct_samp_ppl_mis
203,urban,Kratie,0.13973065,0.03451474,0.06616421,0.21329707,0.05723906,0.039554894,-0.027070208,0.14154832,66,0.0
204,urban,Kratie,0.24322493,0.053120412,0.12929298,0.3571569,0.15514906,0.06335595,0.019264055,0.29103407,86,4.651165008544922
205,rural,Kratie,0.13207547,0.024744697,0.0793334,0.18481755,0.008385744,0.008872456,-0.010525447,0.027296936,55,3.636366128921509
206,rural,Kratie,0.25034294,0.03341138,0.1798511,0.3208348,0.14814815,0.049204204,0.04433636,0.25195995,81,0.0
207,rural,Kratie,0.28324226,0.03419713,0.21074758,0.35573694,0.15938069,0.057140697,0.038247835,0.28051355,61,0.0
208,rural,Kratie,0.21356422,0.033448644,0.14265625,0.28447217,0.103896104,0.048340674,0.0014184503,0.20637377,84,8.33333134651184
209,rural,Kratie,0.30273753,0.03315624,0.23244944,0.37302563,0.17793882,0.05906053,0.052736085,0.30314153,75,7.999998331069946
210,rural,Kratie,0.43069875,0.034014944,0.3585903,0.5028072,0.3797251,0.05594344,0.2611303,0.4983199,97,0.0
211,rural,Kratie,0.41597226,0.06314918,0.28273913,0.54920536,0.34583336,0.083237894,0.17021675,0.52145,80,0.0
212,rural,Kratie,0.48692814,0.04819389,0.38524792,0.5886084,0.44836605,0.06467747,0.3119085,0.5848236,85,0.0
213,rural,Kratie,0.2375,0.029703287,0.17418894,0.30081105,0.11319444,0.04727103,0.012438631,0.21395026,85,5.882352590560913
214,rural,Kratie,0.35864982,0.06973139,0.21002087,0.50727874,0.25035164,0.095742,0.04628239,0.4544209,79,0.0
215,rural,Kratie,0.5488216,0.05287889,0.4372569,0.6603863,0.51571274,0.070028596,0.3679653,0.66346014,99,0.0
216,rural,Kratie,0.45079368,0.050433543,0.34387934,0.557708,0.4325397,0.05930172,0.30682567,0.5582537,70,0.0
217,rural,Kratie,0.2911111,0.027947724,0.23214658,0.35007566,0.17851852,0.050372716,0.07224138,0.28479567,75,0.0
218,rural,Kratie,0.39460784,0.040782053,0.30768296,0.48153275,0.3390523,0.06428274,0.20203689,0.4760677,68,0.0
219,rural,Kratie,0.34135804,0.054266527,0.22686568,0.4558504,0.27530867,0.06879202,0.13017018,0.42044714,90,0.0
220,rural,Kratie,0.4257179,0.048302773,0.32332057,0.5281152,0.3695381,0.066089444,0.22943474,0.50964147,89,0.0
221,rural,Kratie,0.3105023,0.037238434,0.23113045,0.38987413,0.22678845,0.057764653,0.103666,0.34991089,77,5.194807052612305
222,rural,Kratie,0.37010956,0.046157204,0.2717278,0.46849132,0.27543038,0.07122456,0.12361882,0.42724192,71,0.0
223,rural,Kratie,0.48049647,0.05252229,0.36915419,0.5918388,0.44976363,0.06504878,0.31186637,0.58766085,94,0.0
224,urban,Phnom Penh,0.0027777778,0.002893224,-0.0035901652,0.009145721,0.0,,,,60,0.0
225,urban,Phnom Penh,0.086757995,0.024657441,0.03348883,0.14002715,0.0,,,,77,5.194807052612305
226,urban,Phnom Penh,0.030193238,0.01753848,-0.008019828,0.068406306,0.0,,,,52,11.538463830947876
227,urban,Phnom Penh,0.09532829,0.026002308,0.03867412,0.15198246,0.0,,,,88,0.0
228,urban,Phnom Penh,0.10144928,0.029596146,0.036964815,0.16593374,0.019323671,0.019962184,-0.02417019,0.06281754,76,9.210526943206787
229,urban,Phnom Penh,0.026636226,0.01954289,-0.015583621,0.068856075,0.0,,,,80,8.749997615814209
230,urban,Phnom Penh,0.053497944,0.021856576,0.00627968,0.10071621,0.0,,,,62,12.903225421905518
231,urban,Phnom Penh,0.036111113,0.017773364,-0.0022859063,0.07450813,0.0,,,,102,1.9607841968536377
232,urban,Phnom Penh,0.031590413,0.014529547,0.00020123742,0.062979594,0.0,,,,62,17.741936445236206
233,urban,Phnom Penh,0.052867386,0.023794495,0.0010236363,0.10471113,0.0,,,,67,7.46268630027771
234,urban,Phnom Penh,0.04484605,0.023808895,-0.006218949,0.095911056,0.0,,,,83,0.0
235,urban,Phnom Penh,0.1037415,0.034191635,0.030863756,0.17661925,0.031746034,0.031359803,-0.035095807,0.09858787,98,0.0
236,urban,Phnom Penh,0.06349207,0.021574704,0.01750667,0.10947746,0.0,,,,91,0.0
237,urban,Phnom Penh,0.098684214,0.043036796,0.005708869,0.19165955,0.048245616,0.04483538,-0.04861534,0.14510657,76,0.0
238,urban,Phnom Penh,0.12080104,0.040829826,0.03322977,0.20837231,0.054263566,0.048857402,-0.050525136,0.15905227,86,0.0
239,urban,Phnom Penh,0.08635266,0.04008689,0.00090947247,0.17179585,0.039855074,0.03757217,-0.040228114,0.11993826,92,0.0
240,rural,Phnom Penh,0.21611112,0.028242836,0.15652394,0.2756983,0.04777778,0.034350928,-0.024696343,0.120251894,100,0.0
241,rural,Phnom Penh,0.18042813,0.028717758,0.11983896,0.24101731,0.06116208,0.03293067,-0.008315555,0.13063972,109,0.0
242,urban,Phnom Penh,0.08807588,0.030821387,0.02238165,0.15377012,0.02710027,0.027233751,-0.030947095,0.085147634,82,0.0
243,urban,Phnom Penh,0.0925926,0.02929123,0.029769156,0.15541603,0.025089607,0.025020512,-0.028574055,0.07875327,98,5.102038383483887
244,urban,Phnom Penh,0.0670194,0.023827828,0.016231585,0.11780722,0.0,,,,63,0.0
245,urban,Phnom Penh,0.060298104,0.02246782,0.0117593305,0.10883688,0.0,,,,82,0.0
246,urban,Phnom Penh,0.031084657,0.016208839,-0.0036798446,0.065849155,0.0,,,,87,3.448277711868286
247,urban,Phnom Penh,0.08553792,0.021293677,0.039142985,0.13193285,0.0,,,,71,11.267608404159546
248,urban,Phnom Penh,0.15840842,0.042507656,0.067805484,0.24901134,0.08858859,0.05123754,-0.020621639,0.19779882,74,0.0
249,urban,Phnom Penh,0.11626575,0.019664237,0.07435242,0.15817909,0.0,,,,97,0.0
250,urban,Phnom Penh,0.12126643,0.030051237,0.057213735,0.18531913,0.0,,,,93,0.0
251,urban,Phnom Penh,0.08045977,0.04468756,-0.014789512,0.17570905,0.04980843,0.0456709,-0.047536794,0.14715366,87,0.0
252,urban,Phnom Penh,0.07386364,0.023194693,0.02442532,0.12330195,0.0,,,,88,0.0
253,urban,Phnom Penh,0.17290887,0.031108832,0.10660196,0.23921578,0.061173536,0.035846926,-0.015232382,0.13757946,89,0.0
254,rural,Phnom Penh,0.124242425,0.024440968,0.072676495,0.17580837,0.0,,,,110,0.0
255,urban,Phnom Penh,0.08873457,0.03346478,0.016438311,0.16103083,0.027006174,0.02725826,-0.031881716,0.08589406,72,0.0
256,urban,Phnom Penh,0.08838384,0.029953942,0.024139024,0.15262866,0.0,,,,46,4.347825050354004
257,urban,Phnom Penh,0.14092141,0.03985147,0.055980008,0.22586282,0.07588076,0.045094814,-0.020236563,0.17199808,82,0.0
258,urban,Phnom Penh,0.119918704,0.02707301,0.06185287,0.17798454,0.0,,,,82,0.0
259,urban,Phnom Penh,0.05498282,0.020757444,0.010739372,0.099226266,0.0,,,,97,0.0
260,urban,Phnom Penh,0.053140096,0.01602659,0.018516757,0.087763436,0.0,,,,76,9.210526943206787
261,rural,Phnom Penh,0.05277778,0.023245985,0.003498494,0.10205706,0.0,,,,80,0.0
262,rural,Phnom Penh,0.16347383,0.02860955,0.102824286,0.22412336,0.040229887,0.027079558,-0.017176213,0.097635984,93,6.451612710952759
263,urban,Phnom Penh,0.08628842,0.037977044,0.0053422656,0.16723457,0.031914894,0.031103702,-0.03438108,0.09821087,94,0.0
264,rural,Phnom Penh,0.30381945,0.037009154,0.22573696,0.38190195,0.2615741,0.049766913,0.15657507,0.3665731,96,0.0
265,rural,Prey Veng,0.19398907,0.033881098,0.12250621,0.26547194,0.06284153,0.04032892,-0.022245051,0.14792812,61,0.0
266,rural,Prey Veng,0.29253474,0.036022943,0.21653296,0.3685365,0.15798612,0.06067175,0.029979907,0.28599232,64,0.0
267,rural,Prey Veng,0.21675774,0.031562116,0.15016751,0.283348,0.10928962,0.04472048,0.014937661,0.20364158,61,0.0
268,rural,Prey Veng,0.23439878,0.025656587,0.18026812,0.28852946,0.08371385,0.040328447,-0.0013717319,0.16879943,73,0.0
269,rural,Prey Veng,0.22148149,0.032722916,0.15244217,0.2905208,0.07851852,0.047223065,-0.021113442,0.17815048,75,0.0
270,rural,Prey Veng,0.34786326,0.030154867,0.28393778,0.41178873,0.27008548,0.05402849,0.1555502,0.38462076,70,7.142859697341919
271,rural,Prey Veng,0.10386474,0.03597565,0.027599761,0.1801297,0.036231883,0.035837818,-0.039740898,0.11220466,69,0.0
272,rural,Prey Veng,0.25877193,0.04515097,0.16351171,0.35403216,0.16959065,0.061397,0.0400543,0.29912698,76,0.0
273,rural,Prey Veng,0.16089466,0.022375843,0.113685764,0.20810357,0.027417028,0.023756707,-0.022705242,0.077539295,77,0.0
274,rural,Prey Veng,0.30734769,0.03571099,0.23164375,0.3830516,0.25358424,0.051091958,0.14527412,0.36189434,68,8.823531866073608
275,rural,Prey Veng,0.16444445,0.027421629,0.10631319,0.22257571,0.015555556,0.015970035,-0.018299405,0.049410515,79,5.063289403915405
276,rural,Prey Veng,0.24718197,0.03568525,0.17153263,0.3228313,0.11835749,0.054290533,0.0032667045,0.23344828,69,0.0
277,rural,Prey Veng,0.3425926,0.034179747,0.26928434,0.41590086,0.30639732,0.048313167,0.20277588,0.41001874,66,0.0
278,rural,Prey Veng,0.3204607,0.045118306,0.2252694,0.415652,0.2682927,0.060462754,0.14072743,0.39585796,82,0.0
279,urban,Prey Veng,0.13503087,0.04153024,0.046511255,0.22355048,0.06790124,0.04554824,-0.029182546,0.16498502,72,0.0
280,urban,Prey Veng,0.08950618,0.037067764,0.010003734,0.16900861,0.037037037,0.03543947,-0.038973067,0.113047145,72,0.0
281,urban,Prey Veng,0.12426901,0.032230858,0.055140696,0.19339733,0.0,,,,80,5.0000011920928955
282,urban,Prey Veng,0.11392405,0.023775723,0.0632473,0.1646008,0.014767933,0.015260806,-0.017759707,0.04729557,79,0.0
283,rural,Prey Veng,0.21801347,0.032143798,0.14987166,0.28615528,0.091750845,0.04301639,0.00056017353,0.18294151,66,0.0
284,rural,Prey Veng,0.39714718,0.05248158,0.2858912,0.5084032,0.33333334,0.07076449,0.18331935,0.48334736,74,0.0
285,rural,Prey Veng,0.1186557,0.02460254,0.06674887,0.17056252,0.0,,,,81,0.0
286,rural,Prey Veng,0.16349207,0.04146375,0.07559284,0.2513913,0.06111111,0.055194527,-0.05589606,0.17811829,70,0.0
287,rural,Prey Veng,0.2880342,0.038731307,0.20548037,0.37058803,0.21880342,0.05496306,0.101652436,0.3359544,70,7.142859697341919
288,rural,Prey Veng,0.32006636,0.05849706,0.19460264,0.44553006,0.21724711,0.07874268,0.048360858,0.38613337,76,11.842107772827148
289,rural,Prey Veng,0.2903226,0.05570108,0.17280358,0.4078416,0.18996418,0.07381716,0.034223575,0.34570476,62,0.0
290,urban,Prey Veng,0.06610408,0.022642383,0.017842984,0.114365175,0.0,,,,79,0.0
291,urban,Prey Veng,0.11742424,0.0458378,0.01911194,0.21573655,0.061868686,0.0452651,-0.035215296,0.15895267,44,0.0
292,rural,Prey Veng,0.25136614,0.031335853,0.18493709,0.31779516,0.10928962,0.054372616,-0.005975179,0.22455442,61,0.0
293,rural,Prey Veng,0.27969348,0.0449486,0.18440671,0.37498027,0.20306514,0.0596816,0.07654579,0.32958448,58,0.0
294,rural,Prey Veng,0.22407408,0.03985414,0.1399892,0.30815896,0.14074075,0.052765988,0.029414244,0.25206724,60,0.0
295,rural,Prey Veng,0.12464388,0.023395877,0.07477675,0.174511,0.0,,,,78,0.0
296,rural,Prey Veng,0.25694445,0.0321956,0.18869282,0.3251961,0.07638889,0.048806794,-0.027076894,0.17985468,85,5.882352590560913
297,rural,Pursat,0.43274856,0.04992493,0.32741618,0.53808093,0.3806043,0.06796285,0.23721524,0.5239934,114,0.0
298,rural,Pursat,0.30898023,0.049768712,0.20397742,0.41398302,0.2260274,0.06788475,0.08280309,0.3692517,73,0.0
299,rural,Pursat,0.35663083,0.051056206,0.24633062,0.46693107,0.2903226,0.069906466,0.13929886,0.44134632,74,16.2162184715271
300,rural,Pursat,0.36111113,0.057843648,0.23614754,0.48607475,0.28315413,0.07836619,0.11385428,0.452454,67,7.46268630027771
301,rural,Pursat,0.44871798,0.05437301,0.33282465,0.5646113,0.4209402,0.0702578,0.27118924,0.57069117,82,4.878050088882446
302,rural,Pursat,0.18125,0.029261433,0.11921854,0.24328147,0.05,0.036020886,-0.026360871,0.12636088,85,5.882352590560913
303,rural,Pursat,0.23965143,0.031577587,0.17192423,0.30737862,0.11982571,0.049624182,0.013392425,0.226259,55,7.27272629737854
304,rural,Pursat,0.28174603,0.041103635,0.19413571,0.36935636,0.21825397,0.05754487,0.09559999,0.34090796,78,10.256409645080566
305,rural,Pursat,0.2202381,0.03506772,0.14625168,0.29422453,0.12698413,0.049731016,0.02206086,0.2319074,84,0.0
306,rural,Pursat,0.5413106,0.043733884,0.44904014,0.633581,0.53774935,0.044346213,0.444187,0.63131166,78,0.0
307,rural,Pursat,0.29985756,0.04013465,0.21431258,0.38540256,0.19658121,0.06128258,0.06596049,0.32720193,90,13.333332538604736
308,urban,Pursat,0.15101722,0.033811953,0.07797094,0.2240635,0.049295776,0.036281083,-0.029084742,0.1276763,84,15.47619104385376
309,rural,Pursat,0.48067635,0.041241087,0.39324915,0.56810355,0.44263288,0.05976075,0.31594574,0.56932,92,0.0
310,rural,Pursat,0.38396627,0.034714457,0.31037492,0.45755762,0.32137835,0.05439878,0.2060581,0.43669862,79,0.0
311,rural,Pursat,0.20209341,0.040749993,0.11611843,0.28806838,0.10305958,0.049637225,-0.001665802,0.20778498,69,0.0
312,rural,Pursat,0.29444444,0.03646544,0.21714117,0.37174773,0.2611111,0.051221114,0.1525272,0.36969504,60,0.0
313,rural,Pursat,0.31143165,0.042782027,0.22116946,0.40169382,0.18589744,0.063795574,0.051300555,0.32049432,104,0.0
314,rural,Pursat,0.23113856,0.024987752,0.17841901,0.2838581,0.10288066,0.0420102,0.014246889,0.19151443,81,0.0
315,rural,Pursat,0.13859649,0.025204742,0.08541914,0.19177385,0.0,,,,95,0.0
316,rural,Pursat,0.24122807,0.029752659,0.17845546,0.3040007,0.13304093,0.048131302,0.031492766,0.23458911,76,0.0
317,rural,Pursat,0.3508772,0.044736587,0.25649127,0.44526315,0.3026316,0.05892607,0.17830846,0.42695472,76,0.0
318,rural,Pursat,0.2930403,0.054950308,0.17710528,0.40897533,0.21428572,0.0735968,0.059010047,0.3695614,91,0.0
319,rural,Pursat,0.31649834,0.03795226,0.235605,0.39739165,0.22727273,0.061614066,0.095945455,0.35860002,71,7.042253017425537
320,urban,Pursat,0.09142054,0.028523177,0.030244408,0.15259667,0.0,,,,79,0.0
321,urban,Pursat,0.07723577,0.017314555,0.04033067,0.114140876,0.0,,,,82,0.0
322,urban,Pursat,0.06363636,0.025312722,0.009345977,0.117926754,0.014141414,0.014659514,-0.017300116,0.045582943,55,0.0
323,urban,Pursat,0.10964912,0.033838287,0.037524525,0.18177372,0.03508772,0.034595042,-0.038649864,0.1088253,76,0.0
324,urban,Pursat,0.0925926,0.02082721,0.047922675,0.13726252,0.0,,,,65,7.692307233810425
325,urban,Pursat,0.33958334,0.059451554,0.21114607,0.46802062,0.2701389,0.08183723,0.093340315,0.4469375,84,4.76190447807312
326,rural,Pursat,0.35688406,0.035981525,0.28019127,0.43357688,0.2741546,0.058334533,0.14981748,0.3984917,94,2.127659320831299
327,rural,Pursat,0.4006173,0.04118165,0.3137316,0.487503,0.33024693,0.062317275,0.19876897,0.46172488,90,0.0
328,rural,Siem Reap,0.33637747,0.03854405,0.25505665,0.41769832,0.28082192,0.055963907,0.1627484,0.39889544,73,0.0
329,rural,Siem Reap,0.24415205,0.03458263,0.17118908,0.31711504,0.14035088,0.048846617,0.037293527,0.24340825,76,0.0
330,rural,Siem Reap,0.30516434,0.05575867,0.18696123,0.42336744,0.17840376,0.0793964,0.010090922,0.3467166,74,4.054051637649536
331,rural,Siem Reap,0.47170785,0.04449848,0.37737527,0.5660404,0.42232513,0.06689828,0.28050712,0.5641432,110,1.8181800842285156
332,rural,Siem Reap,0.41123885,0.051876523,0.30178896,0.5206887,0.34993616,0.06982623,0.2026157,0.49725664,87,0.0
333,rural,Siem Reap,0.40464348,0.03281425,0.3342639,0.47502303,0.33416253,0.05972901,0.20605655,0.4622685,72,6.944441795349121
334,rural,Siem Reap,0.35714287,0.035693225,0.28183675,0.43244898,0.32142857,0.05080989,0.21422908,0.4286281,70,0.0
335,rural,Siem Reap,0.48533952,0.03992054,0.3997185,0.5709606,0.46219137,0.05493955,0.3443578,0.580025,76,5.263155698776245
336,rural,Siem Reap,0.45128208,0.05224282,0.33745477,0.5651094,0.40341884,0.07328301,0.24374886,0.5630888,81,19.75308656692505
337,rural,Siem Reap,0.48501876,0.06122005,0.35453132,0.61550623,0.43695384,0.080521755,0.26532578,0.6085819,93,4.301077127456665
338,rural,Siem Reap,0.12777779,0.02925442,0.06605635,0.18949921,0.03888889,0.029680695,-0.023731902,0.10150968,80,0.0
339,rural,Siem Reap,0.2888889,0.035121568,0.21356063,0.36421716,0.15470086,0.05892471,0.028319929,0.2810818,74,12.162160873413086
340,rural,Siem Reap,0.26406038,0.03425672,0.19143936,0.33668137,0.15500686,0.050244715,0.048492827,0.2615209,81,0.0
341,rural,Siem Reap,0.16814815,0.05035671,0.060815364,0.27548093,0.083703704,0.059097767,-0.042260204,0.20966761,80,6.25
342,urban,Siem Reap,0.034188036,0.019475551,-0.007323121,0.07569919,0.0,,,,78,0.0
343,urban,Siem Reap,0.081196584,0.023895808,0.029945172,0.13244799,0.0,,,,83,6.0240983963012695
344,urban,Siem Reap,0.110021785,0.026560247,0.053055726,0.16698785,0.0,,,,102,0.0
345,urban,Siem Reap,0.13720539,0.039577644,0.052319787,0.22209099,0.03787879,0.037618887,-0.042805698,0.11856327,71,7.042253017425537
346,urban,Siem Reap,0.0930736,0.0340434,0.020511808,0.16563539,0.015873017,0.016549066,-0.019400481,0.051146515,77,0.0
347,urban,Siem Reap,0.10144927,0.027835937,0.04211838,0.16078018,0.0,,,,69,0.0
348,urban,Siem Reap,0.08404559,0.030397302,0.019255273,0.1488359,0.0,,,,78,0.0
349,urban,Siem Reap,0.07437276,0.023087965,0.024853999,0.123891525,0.0,,,,62,0.0
350,urban,Siem Reap,0.025396826,0.022024186,-0.022183536,0.072977185,0.0,,,,70,0.0
351,urban,Siem Reap,0.08080808,0.030910654,0.0145113235,0.14710484,0.025252527,0.025272394,-0.02895137,0.07945642,66,0.0
352,urban,Siem Reap,0.06867284,0.020084798,0.025863107,0.111482576,0.0,,,,72,0.0
353,rural,Siem Reap,0.21557972,0.028096924,0.15630038,0.27485904,0.06219807,0.035714712,-0.0131533835,0.13754952,92,0.0
354,rural,Siem Reap,0.2813853,0.03615172,0.20474707,0.3580235,0.14862916,0.05602534,0.029860733,0.26739758,83,7.228916883468628
355,rural,Siem Reap,0.4918451,0.043337602,0.39997348,0.5837167,0.48063204,0.046676748,0.38168177,0.57958233,109,0.0
356,rural,Siem Reap,0.39592126,0.026448976,0.3395466,0.4522959,0.33544305,0.050517485,0.22776757,0.4431185,79,0.0
357,rural,Siem Reap,0.38608307,0.064293355,0.24904504,0.5231211,0.30583617,0.08683962,0.1207419,0.4909304,109,9.17431116104126
358,rural,Siem Reap,0.33397192,0.046688046,0.23546875,0.4324751,0.28224778,0.060446236,0.15471737,0.40977818,87,0.0
359,rural,Siem Reap,0.43578646,0.0422512,0.34573016,0.5258427,0.40981242,0.054323327,0.294025,0.52559984,82,6.0975611209869385
360,rural,Svay Rieng,0.28600824,0.033382937,0.2148542,0.3571623,0.18175583,0.05500357,0.0645185,0.29899317,89,8.988761901855469
361,rural,Svay Rieng,0.23509486,0.020685844,0.19145153,0.27873817,0.056233063,0.033015657,-0.013423885,0.12589002,82,0.0
362,rural,Svay Rieng,0.25111112,0.031584404,0.18447384,0.3177484,0.10296296,0.044509117,0.009056938,0.19686899,75,0.0
363,rural,Svay Rieng,0.22820513,0.03705204,0.14965832,0.30675194,0.07777778,0.049433123,-0.02701576,0.18257132,65,0.0
364,rural,Svay Rieng,0.18218955,0.032286536,0.114070915,0.2503082,0.078431375,0.039887656,-0.0057242196,0.16258697,68,0.0
365,rural,Svay Rieng,0.15418227,0.025661785,0.100040644,0.20832391,0.018726593,0.018760424,-0.020854445,0.05830763,89,0.0
366,rural,Svay Rieng,0.22222222,0.023111885,0.17346041,0.27098405,0.0959596,0.039670937,0.012261241,0.17965795,66,0.0
367,rural,Svay Rieng,0.2575075,0.030013891,0.19418374,0.3208313,0.14114115,0.04812754,0.039600912,0.24268137,74,0.0
368,rural,Svay Rieng,0.25084177,0.029297765,0.18902887,0.31265464,0.1456229,0.047782734,0.04481014,0.24643566,66,0.0
369,rural,Svay Rieng,0.32478634,0.03949226,0.24146494,0.40810773,0.22735043,0.06293175,0.09457604,0.36012483,65,0.0
370,rural,Svay Rieng,0.24047619,0.030227529,0.17670168,0.30425072,0.1484127,0.048020367,0.047098584,0.24972682,70,0.0
371,rural,Svay Rieng,0.23688272,0.027549036,0.17875934,0.2950061,0.1087963,0.043146916,0.017764263,0.19982833,72,0.0
372,rural,Svay Rieng,0.29749104,0.044600233,0.2024279,0.3925542,0.24910395,0.05998422,0.121250615,0.37695727,64,3.125
373,rural,Svay Rieng,0.24779542,0.026953407,0.1909287,0.30466214,0.14285715,0.049398176,0.0386361,0.2470782,63,0.0
374,rural,Svay Rieng,0.22759858,0.028296659,0.16789784,0.2872993,0.086917564,0.0423291,-0.0023890247,0.17622416,62,0.0
375,rural,Svay Rieng,0.18942437,0.039671738,0.10572431,0.27312443,0.08232932,0.049663305,-0.0224511,0.18710974,83,0.0
376,rural,Svay Rieng,0.17135209,0.044370715,0.07773806,0.2649661,0.05622491,0.051663592,-0.052775744,0.16522557,83,0.0
377,rural,Svay Rieng,0.31944445,0.029833019,0.25585687,0.38303202,0.20940171,0.06079612,0.079817854,0.33898556,52,0.0
378,rural,Svay Rieng,0.30246913,0.040903244,0.21528594,0.38965234,0.24074075,0.05591371,0.121563494,0.359918,58,6.896549463272095
379,rural,Svay Rieng,0.17324562,0.02685991,0.11630516,0.23018609,0.040204678,0.027506137,-0.018105725,0.098515086,76,0.0
380,rural,Svay Rieng,0.24101308,0.022917341,0.19266172,0.28936446,0.071078435,0.034167778,-0.0010092804,0.14316614,68,0.0
381,urban,Svay Rieng,0.0651341,0.021075413,0.019931838,0.11033636,0.0,,,,58,0.0
382,urban,Svay Rieng,0.11111111,0.033064276,0.040636275,0.18158595,0.024691358,0.024754524,-0.028071662,0.07745438,63,0.0
383,urban,Svay Rieng,0.068783075,0.034113348,-0.004914338,0.14248048,0.0,,,,63,0.0
384,urban,Svay Rieng,0.084795326,0.026354572,0.027859733,0.14173092,0.0,,,,60,5.0000011920928955
385,urban,Svay Rieng,0.07189543,0.02115698,0.026800392,0.11699046,0.0,,,,85,0.0
386,urban,Svay Rieng,0.065656565,0.024876049,0.012302747,0.11901039,0.0,,,,69,4.347825050354004
387,rural,Svay Rieng,0.19869281,0.03056551,0.13420522,0.2631804,0.049673203,0.034565054,-0.023252685,0.12259909,85,0.0
388,rural,Svay Rieng,0.22735043,0.026334407,0.17178969,0.28291118,0.12649573,0.042760164,0.036279667,0.21671179,65,0.0
389,rural,Svay Rieng,0.17569445,0.027065512,0.11859121,0.23279768,0.044444446,0.031705342,-0.022447981,0.11133687,80,0.0
390,rural,Svay Rieng,0.12698413,0.02289839,0.07844171,0.17552654,0.0,,,,70,0.0
391,rural,Svay Rieng,0.123243935,0.029016986,0.062023446,0.18446442,0.030651342,0.021897735,-0.015548841,0.076851524,87,0.0
392,rural,Takeo,0.21616162,0.036790717,0.13600154,0.29632172,0.12323233,0.05190019,0.010151526,0.23631312,65,15.38461446762085
393,rural,Takeo,0.36555555,0.040251918,0.27922377,0.45188734,0.27111113,0.072199605,0.11625836,0.42596388,58,13.793104887008667
394,rural,Takeo,0.22150998,0.030132055,0.1579369,0.28508306,0.10826211,0.041851178,0.01996384,0.19656038,78,0.0
395,rural,Takeo,0.29012346,0.025913483,0.23518933,0.3450576,0.18888889,0.04811973,0.086879626,0.29089817,92,2.173912525177002
396,rural,Takeo,0.25483093,0.03258971,0.18607265,0.3235892,0.17753623,0.046628032,0.07915969,0.2759128,92,0.0
397,rural,Takeo,0.2879331,0.045087777,0.19280621,0.38306,0.18100359,0.06088684,0.052543588,0.3094636,93,0.0
398,rural,Takeo,0.23488046,0.045233596,0.13944592,0.330315,0.12939523,0.056683794,0.009802877,0.24898757,79,0.0
399,rural,Takeo,0.21308017,0.034822807,0.13961047,0.28654987,0.10900141,0.044080697,0.015999272,0.20200355,79,0.0
400,rural,Takeo,0.22460318,0.021929994,0.17833494,0.27087143,0.07619048,0.03681251,-0.0014771294,0.15385808,70,0.0
401,rural,Takeo,0.22376543,0.023835681,0.17347655,0.27405432,0.086419754,0.039523885,0.0030316492,0.16980787,72,0.0
402,rural,Takeo,0.2929985,0.0419578,0.20447527,0.3815217,0.18873669,0.060318347,0.061476104,0.31599727,73,0.0
403,rural,Takeo,0.28448278,0.036919348,0.20529865,0.3636669,0.16283526,0.059106413,0.036064606,0.28960592,58,0.0
404,rural,Takeo,0.1513158,0.029027184,0.08978091,0.21285067,0.02631579,0.026560958,-0.029990928,0.082622506,76,0.0
405,rural,Takeo,0.115384616,0.024033025,0.064436875,0.16633235,0.025641026,0.02528907,-0.027969409,0.07925146,78,0.0
406,rural,Takeo,0.14537038,0.025472589,0.09162791,0.19911283,0.0,,,,60,0.0
407,rural,Takeo,0.20868947,0.025359321,0.1549301,0.26244882,0.104700856,0.04021755,0.019443462,0.18995826,82,4.878050088882446
408,rural,Takeo,0.13777778,0.025143277,0.0847301,0.19082546,0.035555556,0.024660164,-0.01647284,0.08758395,75,0.0
409,rural,Takeo,0.17732117,0.022895295,0.1287853,0.22585702,0.036529683,0.026116008,-0.018833784,0.091893144,73,0.0
410,rural,Takeo,0.19561815,0.039711088,0.111434415,0.2798019,0.09467919,0.05223953,-0.01606367,0.20542204,71,0.0
411,urban,Takeo,0.06818182,0.03569586,-0.0083781835,0.14474182,0.035353538,0.03475012,-0.03917805,0.10988513,66,0.0
412,urban,Takeo,0.16153847,0.022287412,0.114033975,0.20904295,0.0,,,,65,0.0
413,urban,Takeo,0.13372093,0.04087669,0.046594333,0.22084753,0.027131783,0.026880678,-0.030163027,0.0844266,86,0.0
414,urban,Takeo,0.08783784,0.027539942,0.029137842,0.14653784,0.0,,,,74,0.0
415,rural,Takeo,0.31710362,0.046567563,0.2183848,0.41582245,0.18664171,0.06842548,0.04158618,0.33169723,94,5.319148302078247
416,rural,Takeo,0.18607765,0.032197513,0.117450275,0.254705,0.06358769,0.048101306,-0.03893782,0.16611318,91,8.791208267211914
417,rural,Takeo,0.34222224,0.049754504,0.23617302,0.44827145,0.27185187,0.06963476,0.12342889,0.42027482,90,16.66666865348816
418,rural,Takeo,0.24431819,0.029108617,0.18261068,0.30602568,0.10416667,0.045295324,0.008144868,0.20018847,88,0.0
419,rural,Takeo,0.20617285,0.02243501,0.15883912,0.25350657,0.022222225,0.02283258,-0.025950307,0.070394754,90,0.0
420,rural,Takeo,0.18038408,0.031749375,0.11307842,0.24768975,0.053497944,0.032618534,-0.015650257,0.122646146,81,0.0
421,rural,Takeo,0.2716895,0.036357198,0.19498253,0.34839648,0.17427702,0.054619595,0.05903975,0.2895143,73,0.0
