clust_no,area,region,mpi_0,mpi_0_SE,mpi_0_loCI,mpi_0_upCI,mpi_3,mpi_3_SE,mpi_3_loCI,mpi_3_upCI,tot_samp_ppl,pct_samp_ppl_mis
203,rural,Kampot & Kep,0.3453159,0.051084682,0.23401195,0.4566199,0.23747277,0.08155156,0.05978719,0.41515836,55,7.27272629737854
204,rural,Kampot & Kep,0.43817207,0.043660108,0.3420768,0.5342673,0.37724015,0.07327154,0.21597059,0.5385097,72,13.88888955116272
205,rural,Kampot & Kep,0.33084577,0.04707157,0.22915384,0.43253773,0.23631842,0.07096351,0.083011076,0.38962576,67,0.0
206,rural,Kampot & Kep,0.30952382,0.032383513,0.2395635,0.37948415,0.18694887,0.060310308,0.056656364,0.31724137,63,0.0
207,rural,Kampot & Kep,0.5433007,0.060929555,0.41167042,0.674931,0.5163399,0.07552601,0.3531759,0.6795039,68,0.0
208,urban,Kampot & Kep,0.1954023,0.056265816,0.07003425,0.32077035,0.10344828,0.06899165,-0.050274704,0.25717124,58,0.0
209,urban,Kampot & Kep,0.23434344,0.026042392,0.17631738,0.2923695,0.07575758,0.044125665,-0.022560528,0.17407568,57,3.50877046585083
210,rural,Kampot & Kep,0.23391813,0.043392222,0.1393746,0.32846168,0.14619884,0.05720002,0.021570696,0.27082697,57,0.0
211,rural,Kampot & Kep,0.25462964,0.063069545,0.11837617,0.39088312,0.17328043,0.07589418,0.009321039,0.33723983,84,0.0
212,urban,Kampot & Kep,0.10740741,0.032004993,0.036095843,0.17871898,0.0,,,,50,10.000002384185791
213,rural,Kampot & Kep,0.22794119,0.054050066,0.111173116,0.34470925,0.13970588,0.06870999,-0.008733031,0.2881448,68,0.0
214,rural,Kampot & Kep,0.31565657,0.02444545,0.2628454,0.36846775,0.21801347,0.055861894,0.09733118,0.33869576,66,0.0
215,rural,Kampot & Kep,0.31045753,0.047587562,0.20442583,0.4164892,0.24945535,0.070409685,0.09257279,0.4063379,64,20.3125
216,rural,Kampot & Kep,0.42237446,0.040520363,0.33408818,0.5106607,0.40639272,0.05217225,0.29271913,0.52006626,77,5.194807052612305
217,urban,Kampot & Kep,0.1100629,0.02528634,0.05440804,0.16571775,0.0,,,,53,0.0
218,urban,Kampot & Kep,0.15123457,0.0475001,0.04539775,0.25707138,0.09053498,0.04902483,-0.018699149,0.19976911,57,5.263155698776245
219,urban,Kampot & Kep,0.10793651,0.0351363,0.03060203,0.185271,0.0,,,,70,0.0
220,urban,Kampot & Kep,0.08390023,0.038330887,-0.0015063076,0.16930677,0.0,,,,53,7.547169923782349
221,urban,Kampot & Kep,0.30185187,0.05192824,0.18755858,0.41614515,0.18981482,0.07426201,0.02636525,0.3532644,60,0.0
222,rural,Kandal,0.15905632,0.029775528,0.0947302,0.22338243,0.02739726,0.027960751,-0.03300827,0.08780279,73,0.0
223,rural,Kandal,0.35993743,0.062497433,0.2237672,0.49610764,0.30829424,0.07977175,0.13448651,0.48210195,76,6.578946113586426
224,urban,Kandal,0.065972224,0.018201848,0.02541598,0.10652847,0.0,,,,48,0.0
225,urban,Kandal,0.14510779,0.041946866,0.052783366,0.23743223,0.08457711,0.047178768,-0.019262651,0.18841688,67,0.0
226,rural,Kandal,0.25136614,0.024540966,0.1983486,0.30438367,0.10291439,0.04643336,0.0026012152,0.20322756,61,0.0
227,urban,Kandal,0.1959596,0.04314145,0.101005904,0.29091328,0.10909091,0.05625627,-0.014728303,0.23291013,55,0.0
228,rural,Kandal,0.27133656,0.04574586,0.1716649,0.37100822,0.19484703,0.060075976,0.06395272,0.32574132,73,5.47945499420166
229,rural,Kandal,0.104273506,0.019302947,0.062572025,0.145975,0.0,,,,65,0.0
230,rural,Kandal,0.20521542,0.031036614,0.1381649,0.27226594,0.0782313,0.042763293,-0.0141531825,0.17061578,49,0.0
231,rural,Kandal,0.2672956,0.03615408,0.18918946,0.34540173,0.14255765,0.061406776,0.009896379,0.27521893,53,0.0
232,rural,Kandal,0.2936508,0.032579724,0.22105865,0.36624295,0.17006803,0.06488283,0.025500074,0.314636,49,0.0
233,rural,Kandal,0.302682,0.05180423,0.18725498,0.41810903,0.14176245,0.06999819,-0.014203228,0.29772812,64,9.375
234,rural,Kandal,0.35526317,0.05224022,0.24240503,0.4681213,0.32309943,0.06726765,0.1777765,0.46842235,76,0.0
235,rural,Kandal,0.25890985,0.029428229,0.19479126,0.32302845,0.15303984,0.05545332,0.032217436,0.27386224,53,0.0
236,rural,Kandal,0.23480085,0.045521893,0.13561717,0.33398452,0.12159329,0.06410639,-0.018082527,0.26126912,53,0.0
237,rural,Kandal,0.1734694,0.026361505,0.11603261,0.23090617,0.034013607,0.033376046,-0.03870655,0.10673376,49,0.0
238,urban,Kandal,0.29265875,0.025863096,0.23503217,0.35028532,0.17460318,0.06210977,0.036213994,0.31299236,56,0.0
239,urban,Kandal,0.15245478,0.046014197,0.048363436,0.25654614,0.046511628,0.04500446,-0.055295534,0.1483188,43,0.0
240,rural,Kandal,0.23976609,0.039663404,0.15246753,0.32706466,0.115009755,0.055851035,-0.007917544,0.23793705,59,3.389829397201538
241,rural,Kandal,0.2794613,0.027528139,0.21999036,0.33893222,0.20033671,0.052037857,0.08791575,0.31275767,66,0.0
242,rural,Kandal,0.20450886,0.03133871,0.13680568,0.27221203,0.053140096,0.033473518,-0.019175043,0.12545523,69,0.0
243,urban,Kandal,0.21728395,0.07026721,0.058328483,0.37623942,0.17283951,0.08240912,-0.013582873,0.3592619,45,0.0
244,rural,Kandal,0.2760417,0.051451173,0.16488817,0.38719517,0.21354167,0.06562521,0.07176702,0.35531634,64,0.0
245,rural,Kandal,0.39506173,0.040546022,0.30671954,0.48340392,0.36934158,0.05371546,0.25230563,0.4863775,54,0.0
246,rural,Kandal,0.42914656,0.04129537,0.33917168,0.5191214,0.40338168,0.050807815,0.29268095,0.5140824,72,4.166668653488159
247,rural,Kandal,0.3,0.041460168,0.21043076,0.38956925,0.20505051,0.064147584,0.06646808,0.34363294,55,0.0
248,rural,Kandal,0.45925927,0.0429732,0.3646759,0.55384266,0.43703705,0.055946436,0.3138998,0.56017435,52,13.461536169052124
249,urban,Kandal,0.057438795,0.014784433,0.024898479,0.08997911,0.0,,,,59,0.0
250,urban,Kandal,0.09606482,0.0367676,0.015139877,0.17698976,0.0,,,,48,0.0
251,urban,Kandal,0.101111114,0.035751346,0.02145215,0.18077007,0.0,,,,50,0.0
252,urban,Kandal,0.2013889,0.049639218,0.090785824,0.31199196,0.114087306,0.06428518,-0.029149003,0.25732362,56,0.0
253,rural,Preah Sihanouk and Koh Kong,0.39429015,0.07254205,0.2375726,0.55100775,0.28935188,0.09933588,0.07474977,0.503954,72,0.0
254,rural,Preah Sihanouk and Koh Kong,0.21693122,0.047672816,0.113940366,0.3199221,0.09171076,0.06010583,-0.03813999,0.2215615,63,0.0
255,rural,Preah Sihanouk and Koh Kong,0.1976912,0.025211003,0.14322615,0.25215626,0.024531025,0.021390868,-0.021681136,0.07074319,77,0.0
256,urban,Preah Sihanouk and Koh Kong,0.1712204,0.034038574,0.09630201,0.2461388,0.027322406,0.027486457,-0.03317488,0.08781969,61,0.0
257,urban,Preah Sihanouk and Koh Kong,0.15255733,0.03873054,0.064942755,0.2401719,0.0,,,,68,7.352942228317261
258,urban,Preah Sihanouk and Koh Kong,0.13114755,0.043040227,0.036416642,0.22587845,0.06739526,0.041516177,-0.023981223,0.15877175,61,0.0
259,rural,Preah Sihanouk and Koh Kong,0.108333334,0.024655951,0.05506739,0.16159928,0.0,,,,60,0.0
260,rural,Preah Sihanouk and Koh Kong,0.35526317,0.03994923,0.2689581,0.44156823,0.28508773,0.064509206,0.14572406,0.42445138,76,0.0
261,rural,Preah Sihanouk and Koh Kong,0.45762715,0.03803624,0.3747533,0.540501,0.42372882,0.05842696,0.2964274,0.5510302,59,0.0
262,urban,Preah Sihanouk and Koh Kong,0.2123016,0.031269167,0.14347862,0.28112456,0.06845238,0.041471917,-0.022826694,0.15973146,56,0.0
263,rural,Preah Sihanouk and Koh Kong,0.5640302,0.0441899,0.46774867,0.6603117,0.5357816,0.06704785,0.3896969,0.6818663,59,0.0
264,urban,Kratie,0.36324787,0.074072175,0.19568498,0.5308108,0.30555558,0.09312185,0.09489931,0.5162118,57,8.771932125091553
265,urban,Kratie,0.28019324,0.06284689,0.1380237,0.42236277,0.21376812,0.0812021,0.030076215,0.39746004,51,9.803920984268188
266,rural,Kratie,0.1331237,0.026525922,0.07532867,0.19091871,0.0,,,,59,10.169494152069092
267,rural,Kratie,0.41993466,0.04454434,0.32370245,0.51616687,0.38071898,0.059365015,0.25246865,0.5089693,68,0.0
268,rural,Kratie,0.26262626,0.0518077,0.15070254,0.37455,0.14267677,0.07163106,-0.012072715,0.29742625,88,0.0
269,urban,Kratie,0.16,0.035649594,0.08153578,0.23846424,0.033333335,0.032925997,-0.039136298,0.10580297,50,0.0
270,urban,Kratie,0.14153439,0.058114577,0.01007009,0.2729987,0.10449736,0.05995866,-0.031138552,0.24013327,45,6.666666269302368
271,urban,Kratie,0.03373016,0.017910134,-0.00568978,0.0731501,0.0,,,,56,0.0
272,urban,Kratie,0.25694445,0.03944555,0.17012538,0.3437635,0.17592593,0.06144475,0.040686946,0.31116492,48,0.0
273,urban,Kratie,0.19607843,0.029941082,0.13017856,0.2619783,0.052287582,0.03573637,-0.026367638,0.1309428,51,0.0
274,urban,Kratie,0.15050505,0.027862253,0.08918065,0.21182945,0.030303031,0.030243322,-0.036262073,0.096868135,55,0.0
275,urban,Kratie,0.1905983,0.030262202,0.12399164,0.25720495,0.035897437,0.035266634,-0.041723903,0.113518775,65,0.0
276,rural,Kratie,0.15938069,0.044649575,0.06292115,0.25584024,0.07103825,0.051462878,-0.040140536,0.18221703,61,0.0
277,rural,Kratie,0.38290602,0.08280029,0.20249969,0.56331235,0.30683765,0.10468051,0.078758396,0.5349169,65,0.0
278,rural,Kratie,0.45169085,0.039998665,0.365279,0.5381027,0.40660226,0.061303794,0.27416348,0.53904104,69,0.0
279,rural,Kratie,0.35606062,0.05514022,0.23693742,0.4751838,0.25589228,0.08120252,0.0804649,0.43131965,66,0.0
280,rural,Kratie,0.28951487,0.037300363,0.20893234,0.37009743,0.1690141,0.06290357,0.033119194,0.304909,71,0.0
281,rural,Kratie,0.5467837,0.061027925,0.41381526,0.6797521,0.5194932,0.0817643,0.34134412,0.6976423,62,8.064514398574829
282,rural,Kratie,0.41392803,0.063102044,0.27760434,0.5502517,0.3716745,0.08494136,0.18816987,0.5551792,71,0.0
283,rural,Kratie,0.46798494,0.04707415,0.36309722,0.5728727,0.4416196,0.066983804,0.2923704,0.59086883,63,6.34920597076416
284,rural,Kratie,0.28809527,0.047713935,0.18501556,0.39117494,0.14285715,0.07163082,-0.011891833,0.29760614,70,0.0
285,rural,Kratie,0.38732395,0.0434987,0.29335073,0.4812972,0.27621284,0.07574561,0.1125744,0.43985128,71,0.0
286,rural,Kratie,0.3154426,0.0723189,0.1592071,0.47167805,0.22128062,0.09150059,0.023605622,0.41895562,59,0.0
287,rural,Kratie,0.47660822,0.05199231,0.3633267,0.5898897,0.45614037,0.06410989,0.3164569,0.5958238,78,2.5641024112701416
288,rural,Kratie,0.48646727,0.055805255,0.36590734,0.6070272,0.4280627,0.08215641,0.2505746,0.6055508,78,0.0
289,rural,Kratie,0.3764511,0.034641657,0.30161235,0.45128983,0.34577116,0.04837551,0.24126221,0.4502801,67,0.0
290,rural,Kratie,0.4506173,0.054280326,0.3333518,0.56788284,0.39814818,0.075652614,0.23471063,0.5615857,72,0.0
291,rural,Kratie,0.48035234,0.067576446,0.33436233,0.62634236,0.45054206,0.07751046,0.2830909,0.61799324,82,0.0
292,rural,Kratie,0.24652778,0.015172737,0.21313281,0.27992275,0.0462963,0.03550145,-0.03184187,0.12443446,53,9.433960914611816
293,rural,Kratie,0.35897437,0.05485943,0.23944594,0.4785028,0.2863248,0.077411465,0.11765971,0.45498988,65,0.0
294,rural,Kratie,0.73139167,0.04807029,0.6266555,0.8361278,0.73139167,0.04807029,0.6266555,0.8361278,103,0.0
295,rural,Mondul Kiri and Ratanak Kiri,0.33228514,0.06289308,0.1964129,0.46815738,0.24633126,0.08405838,0.06473417,0.42792836,53,0.0
296,rural,Mondul Kiri and Ratanak Kiri,0.2677778,0.05347483,0.15126614,0.38428944,0.21777779,0.06402851,0.07827164,0.35728392,50,0.0
297,rural,Mondul Kiri and Ratanak Kiri,0.34953707,0.06290407,0.21248087,0.48659325,0.27314818,0.0824412,0.09352422,0.4527721,77,6.493508815765381
298,rural,Mondul Kiri and Ratanak Kiri,0.7363466,0.061308566,0.5997426,0.8729506,0.7363466,0.061308566,0.5997426,0.8729506,65,9.23076868057251
299,rural,Mondul Kiri and Ratanak Kiri,0.31720433,0.054088205,0.19935624,0.4350524,0.18996418,0.07887603,0.01810806,0.36182028,62,0.0
300,rural,Mondul Kiri and Ratanak Kiri,0.43434346,0.05488699,0.314755,0.55393195,0.3804714,0.07821984,0.21004501,0.5508978,70,5.714285373687744
301,rural,Mondul Kiri and Ratanak Kiri,0.38821957,0.06303026,0.24777941,0.52865976,0.33199468,0.09080912,0.12965934,0.53433,97,14.432990550994873
302,urban,Mondul Kiri and Ratanak Kiri,0.12293144,0.031024393,0.05274939,0.19311349,0.0,,,,50,6.000000238418579
303,urban,Mondul Kiri and Ratanak Kiri,0.28611112,0.068936035,0.13251206,0.43971017,0.2101852,0.08912999,0.011591196,0.4087792,60,0.0
304,rural,Mondul Kiri and Ratanak Kiri,0.3766938,0.0468585,0.27459788,0.4787897,0.28184283,0.07532124,0.11773195,0.44595373,94,12.765955924987793
305,urban,Phnom Penh,0.065656565,0.019369183,0.02302528,0.108287856,0.0,,,,55,0.0
306,urban,Phnom Penh,0.08763693,0.025162496,0.032254655,0.14301921,0.0,,,,71,0.0
307,urban,Phnom Penh,0.08043118,0.028028205,0.018741515,0.14212084,0.0,,,,67,0.0
308,urban,Phnom Penh,0.045454547,0.024708094,-0.0089276,0.09983669,0.0,,,,55,0.0
309,urban,Phnom Penh,0.066308245,0.030679211,-0.0020492976,0.13466579,0.0,,,,62,0.0
310,urban,Phnom Penh,0.092929296,0.031044597,0.02134033,0.16451827,0.0,,,,55,0.0
311,urban,Phnom Penh,0.031565655,0.019104585,-0.011002011,0.07413332,0.0,,,,44,0.0
312,urban,Phnom Penh,0.039832287,0.023540968,-0.012620258,0.09228483,0.0,,,,53,0.0
313,urban,Phnom Penh,0.08492064,0.027245758,0.024953129,0.14488815,0.014285714,0.014948323,-0.018615322,0.04718675,70,0.0
314,urban,Phnom Penh,0.07532957,0.024607012,0.020501731,0.13015741,0.0,,,,63,6.34920597076416
315,urban,Phnom Penh,0.08510639,0.031895023,0.011556331,0.15865643,0.0,,,,47,0.0
316,urban,Phnom Penh,0.07971015,0.028502038,0.016977586,0.1424427,0.0,,,,69,0.0
317,urban,Phnom Penh,0.068627454,0.026027026,0.011342356,0.12591255,0.0,,,,51,0.0
318,urban,Phnom Penh,0.07484568,0.03202501,0.0043591103,0.14533225,0.0,,,,72,0.0
319,urban,Phnom Penh,0.084876545,0.030731283,0.017237445,0.15251565,0.0,,,,72,0.0
320,urban,Phnom Penh,0.09498208,0.036446385,0.012534627,0.17742953,0.032258067,0.03253844,-0.041348998,0.10586513,31,0.0
321,rural,Phnom Penh,0.15096618,0.06949911,-0.013373107,0.31530547,0.077294685,0.073627904,-0.09680764,0.251397,66,30.30303120613098
322,rural,Phnom Penh,0.31746033,0.07235179,0.1562505,0.47867015,0.239418,0.09245032,0.03342585,0.44541016,42,0.0
323,urban,Phnom Penh,0.20964362,0.04150723,0.115747735,0.30353948,0.077568136,0.057159275,-0.05173513,0.2068714,53,0.0
324,urban,Phnom Penh,0.15503876,0.022741327,0.10498544,0.20509209,0.0,,,,43,0.0
325,urban,Phnom Penh,0.09178744,0.03507761,0.013629659,0.16994523,0.025362318,0.026360294,-0.033372074,0.084096715,46,0.0
326,rural,Phnom Penh,0.23347399,0.029037345,0.17020704,0.29674092,0.10548524,0.054651894,-0.01359101,0.22456148,82,3.658539056777954
327,rural,Phnom Penh,0.20238096,0.030203205,0.13657382,0.2681881,0.06666667,0.04419773,-0.02963191,0.16296525,78,10.256409645080566
328,urban,Phnom Penh,0.1830986,0.054866347,0.062338583,0.3038586,0.060250398,0.0595361,-0.070787676,0.19128847,71,0.0
329,urban,Phnom Penh,0.17948718,0.029916823,0.1136407,0.24533367,0.03076923,0.030693997,-0.036787797,0.09832626,65,0.0
330,urban,Phnom Penh,0.08539095,0.032709427,0.012509804,0.15827209,0.0,,,,58,6.896549463272095
331,urban,Phnom Penh,0.054444447,0.03444572,-0.024987534,0.13387643,0.0,,,,52,3.846156597137451
332,urban,Phnom Penh,0.046913583,0.023763882,-0.006844054,0.10067122,0.0,,,,49,8.163267374038696
333,urban,Phnom Penh,0.09097222,0.029993815,0.02495628,0.15698817,0.0,,,,80,0.0
334,urban,Phnom Penh,0.10440613,0.027822034,0.043170247,0.16564202,0.0,,,,58,0.0
335,urban,Phnom Penh,0.1708126,0.05475233,0.05030354,0.2913217,0.06384744,0.06261823,-0.07397437,0.20166925,67,0.0
336,urban,Phnom Penh,0.053535353,0.027869793,-0.007805645,0.11487635,0.0,,,,55,0.0
337,urban,Phnom Penh,0.093380615,0.029232493,0.028246563,0.15851468,0.0,,,,47,0.0
338,urban,Phnom Penh,0.07685185,0.03166174,0.0063050967,0.1473986,0.0,,,,60,0.0
339,urban,Phnom Penh,0.041928723,0.023893084,-0.011308388,0.095165834,0.0,,,,53,0.0
340,urban,Phnom Penh,0.02281746,0.01660833,-0.013737226,0.05937215,0.0,,,,56,0.0
341,urban,Phnom Penh,0.24171542,0.09747168,0.024534991,0.45889583,0.17543861,0.11223224,-0.074630395,0.42550763,57,0.0
342,urban,Phnom Penh,0.105734766,0.030474061,0.03866181,0.17280772,0.0,,,,62,0.0
343,urban,Phnom Penh,0.12900189,0.029056419,0.06504914,0.19295463,0.0,,,,59,0.0
344,rural,Preah Vihear and Stung Treng,0.5118519,0.058677178,0.38508755,0.6386162,0.46592596,0.079191044,0.29484412,0.63700783,75,0.0
345,rural,Preah Vihear and Stung Treng,0.5487805,0.044637457,0.45234716,0.6452139,0.5487805,0.044637457,0.45234716,0.6452139,82,0.0
346,rural,Preah Vihear and Stung Treng,0.52182543,0.04161744,0.43114883,0.61250204,0.5059524,0.05222329,0.39216763,0.6197372,84,0.0
347,rural,Preah Vihear and Stung Treng,0.34195402,0.053187024,0.22606947,0.4578386,0.2921456,0.07126188,0.1368793,0.4474119,58,0.0
348,rural,Preah Vihear and Stung Treng,0.5452675,0.027012385,0.48691082,0.6036242,0.5452675,0.027012385,0.48691082,0.6036242,81,0.0
349,rural,Preah Vihear and Stung Treng,0.33199465,0.04050406,0.24449095,0.41949835,0.22757699,0.06910953,0.07827493,0.37687904,83,0.0
350,rural,Preah Vihear and Stung Treng,0.43290046,0.06125985,0.3005566,0.5652443,0.34559888,0.0873708,0.15684573,0.534352,77,0.0
351,rural,Preah Vihear and Stung Treng,0.5138889,0.041470706,0.42148644,0.6062914,0.5138889,0.041470706,0.42148644,0.6062914,48,0.0
352,rural,Preah Vihear and Stung Treng,0.34722224,0.05095653,0.23506767,0.45937678,0.2611111,0.07864524,0.08801412,0.43420812,65,7.692307233810425
353,rural,Preah Vihear and Stung Treng,0.60798126,0.068130404,0.4595379,0.75642467,0.5892019,0.083428346,0.4074272,0.7709767,71,0.0
354,rural,Preah Vihear and Stung Treng,0.49346408,0.05008406,0.3843403,0.6025879,0.4689543,0.0637684,0.33001485,0.6078937,68,0.0
355,rural,Preah Vihear and Stung Treng,0.42767298,0.046537824,0.32627577,0.5290702,0.36058703,0.07374447,0.19991164,0.5212624,53,0.0
356,rural,Preah Vihear and Stung Treng,0.39983168,0.06010155,0.26888165,0.5307817,0.3072391,0.08260034,0.1272684,0.48720974,76,13.157892227172852
357,urban,Preah Vihear and Stung Treng,0.29193902,0.05669105,0.16562349,0.41825455,0.1851852,0.08655011,-0.007660457,0.37803087,55,7.27272629737854
358,urban,Preah Vihear and Stung Treng,0.12335217,0.029949496,0.057433773,0.18927056,0.0,,,,59,0.0
359,urban,Preah Vihear and Stung Treng,0.14179105,0.03147684,0.072510995,0.2110711,0.0,,,,67,0.0
360,rural,Preah Vihear and Stung Treng,0.30952382,0.05160114,0.19804634,0.42100132,0.19940478,0.07258557,0.04259318,0.35621637,56,0.0
361,rural,Prey Veng,0.24529915,0.040028013,0.15719809,0.33340022,0.15213676,0.058701396,0.02293585,0.28133765,74,12.162160873413086
362,rural,Prey Veng,0.29931974,0.038047336,0.21712346,0.381516,0.2335601,0.058268186,0.10767933,0.35944086,49,0.0
363,rural,Prey Veng,0.28497943,0.041851167,0.19286564,0.37709323,0.18415639,0.06847681,0.033439938,0.33487284,59,8.474576473236084
364,rural,Prey Veng,0.3403756,0.05100548,0.2292442,0.451507,0.2824726,0.071218885,0.12730001,0.43764526,74,4.054051637649536
365,rural,Prey Veng,0.45833334,0.03664542,0.37848985,0.53817683,0.43353176,0.052998602,0.31805772,0.5490058,56,0.0
366,rural,Prey Veng,0.44222224,0.051032737,0.33103147,0.55341303,0.4077778,0.06784866,0.25994825,0.5556073,50,0.0
367,rural,Prey Veng,0.40322584,0.05440139,0.2846954,0.5217563,0.32347673,0.08315352,0.14230075,0.5046527,62,0.0
368,rural,Prey Veng,0.28055555,0.029227462,0.21741347,0.34369767,0.18055555,0.05687477,0.05768509,0.30342603,60,0.0
369,rural,Prey Veng,0.27024484,0.031733293,0.20110393,0.33938575,0.20056498,0.054563016,0.081682384,0.31944758,59,0.0
370,rural,Prey Veng,0.33630952,0.037882783,0.25446877,0.4181503,0.25,0.062432133,0.115123585,0.38487643,56,0.0
371,rural,Prey Veng,0.3275463,0.04730412,0.22535196,0.42974064,0.25810185,0.07073533,0.10528748,0.41091624,48,0.0
372,rural,Prey Veng,0.26507938,0.0429104,0.17063423,0.35952452,0.16507937,0.068227746,0.014911105,0.31524763,43,18.60465407371521
373,rural,Prey Veng,0.38316995,0.056934908,0.25911945,0.50722045,0.30800655,0.081237845,0.1310045,0.48500863,68,0.0
374,rural,Prey Veng,0.28356484,0.033405237,0.21078107,0.35634857,0.22453704,0.05504059,0.10461389,0.3444602,53,9.433960914611816
375,urban,Prey Veng,0.08950617,0.02460489,0.03468306,0.1443293,0.0,,,,54,0.0
376,urban,Prey Veng,0.16179338,0.046543285,0.058088467,0.26549828,0.054580897,0.053218264,-0.063996784,0.17315859,57,0.0
377,urban,Prey Veng,0.08045977,0.04438712,-0.017235622,0.17815517,0.04597701,0.045499906,-0.054167606,0.14612164,58,0.0
378,rural,Prey Veng,0.26523298,0.028495818,0.20174034,0.3287256,0.1765233,0.05632203,0.05103,0.30201662,67,7.46268630027771
379,rural,Prey Veng,0.27222222,0.028218495,0.2107394,0.33370504,0.11018518,0.053290173,-0.0059241247,0.2262945,65,7.692307233810425
380,rural,Prey Veng,0.3093093,0.034221746,0.23398776,0.38463086,0.21171172,0.06415587,0.070505604,0.35291782,42,11.904764175415039
381,rural,Prey Veng,0.17283951,0.046291146,0.07197977,0.27369925,0.08024692,0.052777853,-0.03474615,0.19523998,54,0.0
382,rural,Prey Veng,0.28315413,0.033238046,0.21073465,0.3555736,0.20788531,0.05816719,0.08114989,0.33462074,62,0.0
383,rural,Prey Veng,0.3121212,0.042925004,0.21859567,0.40564677,0.19090909,0.07052954,0.03723842,0.34457976,55,0.0
384,rural,Prey Veng,0.25833336,0.031656254,0.18994416,0.3267225,0.15648149,0.05428225,0.03921181,0.27375117,60,0.0
385,urban,Prey Veng,0.11356209,0.032360572,0.041458245,0.18566594,0.0,,,,68,0.0
386,urban,Prey Veng,0.05959596,0.031179504,-0.010936977,0.1301289,0.01818182,0.019212779,-0.025280505,0.061644144,59,6.779658794403076
387,urban,Prey Veng,0.22628728,0.087014675,0.029446403,0.42312816,0.16124663,0.095696725,-0.05523441,0.37772766,41,0.0
388,rural,Prey Veng,0.34555557,0.04040488,0.2575209,0.43359023,0.30555555,0.060281407,0.17421366,0.43689746,50,0.0
389,rural,Prey Veng,0.2631579,0.049091786,0.1551076,0.3712082,0.1851852,0.06787332,0.03579702,0.33457336,71,19.71830725669861
390,rural,Prey Veng,0.29662699,0.046550356,0.19520248,0.3980515,0.25892857,0.062220108,0.12336261,0.39449456,56,0.0
391,rural,Prey Veng,0.16884531,0.053682644,0.050690614,0.28700003,0.09694989,0.058745865,-0.032348882,0.22624867,55,7.27272629737854
392,rural,Prey Veng,0.22709551,0.034204543,0.1532011,0.30098996,0.11403509,0.052919265,-0.00029003338,0.2283602,57,0.0
393,rural,Prey Veng,0.40253413,0.033406273,0.33036426,0.474704,0.374269,0.05022524,0.26576397,0.48277405,57,0.0
394,rural,Pursat,0.5429895,0.059810348,0.41377705,0.6722019,0.5251323,0.073583566,0.36616468,0.6841,84,0.0
395,rural,Pursat,0.49090913,0.048562337,0.38510087,0.59671736,0.4757576,0.054875948,0.35619318,0.595322,55,0.0
396,rural,Pursat,0.39065257,0.05831557,0.26230088,0.5190043,0.27160496,0.094490245,0.06363333,0.4795766,63,0.0
397,rural,Pursat,0.4483431,0.07470683,0.28391448,0.61277175,0.39766085,0.09370084,0.19142668,0.603895,61,6.557375192642212
398,rural,Pursat,0.37976784,0.03610237,0.3017734,0.45776227,0.3432836,0.053746298,0.22717178,0.4593954,67,0.0
399,rural,Pursat,0.2250471,0.047575004,0.122267544,0.32782665,0.11111112,0.059454683,-0.017332915,0.23955515,59,0.0
400,rural,Pursat,0.42176872,0.035782114,0.3430128,0.50052464,0.3900227,0.052769095,0.2738787,0.5061667,49,0.0
401,rural,Pursat,0.27230048,0.04576638,0.17342822,0.37117273,0.13067293,0.063429266,-0.0063576596,0.26770353,71,0.0
402,rural,Pursat,0.31944445,0.027337478,0.2598812,0.3790077,0.23824787,0.057755392,0.11240967,0.36408606,57,8.771932125091553
403,rural,Pursat,0.5408497,0.03381317,0.4678008,0.61389863,0.5408497,0.03381317,0.4678008,0.61389863,68,0.0
404,rural,Pursat,0.27700618,0.029551236,0.21316461,0.34084773,0.14351852,0.057487212,0.019324947,0.2677121,72,0.0
405,urban,Pursat,0.14109348,0.028279338,0.078851074,0.20333588,0.014109348,0.01498161,-0.018864954,0.04708365,63,0.0
406,urban,Pursat,0.13518518,0.02790445,0.072060935,0.19830944,0.014814815,0.016161893,-0.021745928,0.051375557,30,0.0
407,rural,Pursat,0.3436214,0.05046731,0.23366259,0.45358023,0.25720167,0.07889105,0.085312836,0.42909047,54,0.0
408,rural,Pursat,0.33030304,0.04408538,0.23506236,0.4255437,0.27373737,0.063184775,0.13723497,0.4102398,55,0.0
409,rural,Pursat,0.57031256,0.04274877,0.47795945,0.66266567,0.57031256,0.04274877,0.47795945,0.66266567,64,0.0
410,rural,Pursat,0.26581198,0.039954286,0.17949599,0.35212797,0.116239324,0.0573795,-0.0077215508,0.24020019,65,0.0
411,rural,Pursat,0.5753296,0.04325042,0.48109505,0.6695642,0.5753296,0.04325042,0.48109505,0.6695642,59,0.0
412,rural,Pursat,0.38174605,0.02564525,0.32634285,0.43714923,0.33412698,0.049693737,0.22677019,0.4414838,70,0.0
413,rural,Pursat,0.36015326,0.042690307,0.26713908,0.45316747,0.27586207,0.07317519,0.11642703,0.43529713,62,6.451612710952759
414,rural,Pursat,0.37715182,0.052566204,0.26358944,0.4907142,0.30438188,0.0753203,0.14166224,0.46710148,71,0.0
415,rural,Pursat,0.5887097,0.030811766,0.52157664,0.6558428,0.5887097,0.030811766,0.52157664,0.6558428,62,0.0
416,rural,Pursat,0.3770492,0.05007871,0.26886073,0.48523766,0.28233153,0.07902347,0.11161169,0.45305136,61,0.0
