clust_no,area,region,mpi_0,mpi_0_SE,mpi_0_loCI,mpi_0_upCI,mpi_3,mpi_3_SE,mpi_3_loCI,mpi_3_upCI,tot_samp_ppl,pct_samp_ppl_mis
207,urban,Phnom Penh,0.13141026,0.03128815,0.059259653,0.20356086,0.0,,,,52,0.0
208,urban,Phnom Penh,0.2808081,0.050955903,0.16330357,0.3983126,0.15555556,0.07305985,-0.012920751,0.32403186,55,0.0
209,urban,Phnom Penh,0.3258004,0.07747615,0.15053718,0.50106364,0.27024484,0.0942892,0.056947853,0.48354182,59,0.0
210,urban,Phnom Penh,0.1284153,0.06164926,-0.011045014,0.2678756,0.065573774,0.06296768,-0.076869026,0.20801657,61,0.0
211,rural,Phnom Penh,0.24463938,0.032895416,0.17357315,0.3157056,0.14035088,0.053980507,0.023733089,0.25696868,57,0.0
212,rural,Phnom Penh,0.29821202,0.037419114,0.21795599,0.37846804,0.25415072,0.051804516,0.14304107,0.36526033,87,0.0
213,rural,Phnom Penh,0.43740222,0.072097555,0.28164494,0.5931595,0.37949926,0.09020813,0.18461645,0.57438207,71,0.0
214,rural,Phnom Penh,0.20447531,0.032998577,0.13184594,0.2771047,0.058641978,0.041577328,-0.0328691,0.15015306,72,0.0
215,rural,Phnom Penh,0.3643791,0.06528556,0.2189138,0.5098444,0.28513074,0.09249934,0.07902937,0.4912321,68,0.0
216,rural,Phnom Penh,0.2436508,0.039465845,0.15678707,0.33051452,0.124603175,0.06241912,-0.012780377,0.26198673,79,11.392402648925781
217,rural,Phnom Penh,0.30589023,0.03167175,0.23746759,0.37431288,0.15863454,0.063302785,0.021877183,0.2953919,83,0.0
218,rural,Phnom Penh,0.1994152,0.041808005,0.10909451,0.2897359,0.09239766,0.052531864,-0.021090528,0.20588586,95,0.0
219,rural,Phnom Penh,0.4256651,0.043214057,0.33055162,0.5207786,0.39358374,0.05916746,0.26335704,0.52381045,71,0.0
220,rural,Phnom Penh,0.3395062,0.07788113,0.1698178,0.5091946,0.24417011,0.09828357,0.030028626,0.45831162,81,0.0
221,rural,Phnom Penh,0.29285717,0.060485687,0.16312826,0.42258605,0.20793653,0.0808714,0.03448461,0.38138843,70,0.0
222,rural,Phnom Penh,0.3977778,0.066082366,0.2523315,0.5432241,0.3325926,0.0873075,0.14043011,0.5247551,75,0.0
223,urban,Prey Veng,0.31944445,0.05683389,0.18838526,0.45050365,0.2638889,0.08289211,0.07273934,0.45503843,36,0.0
224,urban,Prey Veng,0.63218397,0.0716191,0.46703005,0.79733795,0.63218397,0.0716191,0.46703005,0.79733795,58,0.0
225,rural,Prey Veng,0.4904215,0.075571224,0.32409036,0.65675265,0.4521073,0.096656516,0.23936775,0.6648469,62,6.451612710952759
226,rural,Prey Veng,0.28180355,0.031934887,0.21222341,0.3513837,0.1610306,0.060685117,0.028809085,0.2932521,76,9.210526943206787
227,rural,Prey Veng,0.5158731,0.053764038,0.3960793,0.6356668,0.50000006,0.0655423,0.3539627,0.6460374,63,0.0
228,rural,Prey Veng,0.52891934,0.06697207,0.384235,0.6736037,0.499239,0.08125976,0.32368797,0.67479,73,0.0
229,rural,Prey Veng,0.6305556,0.044989407,0.5333619,0.72774935,0.6236112,0.047455058,0.52109075,0.7261316,84,4.76190447807312
230,rural,Prey Veng,0.5614036,0.036316335,0.48227707,0.64053005,0.5614036,0.036316335,0.48227707,0.64053005,78,2.5641024112701416
231,rural,Prey Veng,0.5154321,0.055854466,0.3924973,0.638367,0.494856,0.06680828,0.34781197,0.64190006,54,0.0
232,rural,Prey Veng,0.45306516,0.051260393,0.33884987,0.5672804,0.43869734,0.06020211,0.3045587,0.572836,63,7.9365074634552
233,rural,Prey Veng,0.5052084,0.04677282,0.40329915,0.6071176,0.4947917,0.053185593,0.37891024,0.6106731,64,0.0
234,rural,Prey Veng,0.3512545,0.044698443,0.2501396,0.4523694,0.30555555,0.06688495,0.1542513,0.45685983,62,0.0
235,rural,Prey Veng,0.60380125,0.076867364,0.43632162,0.7712808,0.5862574,0.08923958,0.39182103,0.7806937,76,0.0
236,rural,Prey Veng,0.5355192,0.045084096,0.43628973,0.6347486,0.51730424,0.055204198,0.39580062,0.63880783,61,0.0
237,rural,Prey Veng,0.6222223,0.06400853,0.47742495,0.7670196,0.6222223,0.06400853,0.47742495,0.7670196,60,0.0
238,rural,Prey Veng,0.44717672,0.049536925,0.33924502,0.5551084,0.4007286,0.070330165,0.24749234,0.5539649,61,0.0
239,rural,Prey Veng,0.39711937,0.059683926,0.26707926,0.52715945,0.28189301,0.098938994,0.06632347,0.49746257,54,0.0
240,rural,Prey Veng,0.40972224,0.03738014,0.32896736,0.49047711,0.39429015,0.04290639,0.30159652,0.48698378,72,0.0
241,rural,Prey Veng,0.4713262,0.048314314,0.36694947,0.5757029,0.46236563,0.05108481,0.3520036,0.5727276,62,0.0
242,rural,Prey Veng,0.43055558,0.0395153,0.34445912,0.51665205,0.43055558,0.0395153,0.34445912,0.51665205,56,0.0
243,rural,Prey Veng,0.59512943,0.07062078,0.43969417,0.75056475,0.56316596,0.08972281,0.3656874,0.76064456,73,0.0
244,rural,Prey Veng,0.6126985,0.050714184,0.5031372,0.7222598,0.60476196,0.05309564,0.49005583,0.7194681,70,0.0
245,rural,Prey Veng,0.45854065,0.04347346,0.36462194,0.55245936,0.42537317,0.060693678,0.29425243,0.5564939,67,0.0
246,rural,Prey Veng,0.418254,0.037361126,0.33754018,0.4989678,0.3968254,0.04762341,0.2939413,0.49970955,74,5.405408143997192
247,rural,Prey Veng,0.4506173,0.04991813,0.34185505,0.5593796,0.43209878,0.06326468,0.29425687,0.5699407,54,0.0
248,rural,Prey Veng,0.5641628,0.055525076,0.44318405,0.68514156,0.54773086,0.068669565,0.39811274,0.697349,71,0.0
249,rural,Prey Veng,0.44841272,0.054523412,0.32961643,0.56720906,0.39761907,0.07248619,0.23968524,0.5555529,70,0.0
250,urban,Pursat,0.52777785,0.1115752,0.25476316,0.8007925,0.4285715,0.1635758,0.028315932,0.828827,28,0.0
251,urban,Pursat,0.62750465,0.031353228,0.55849665,0.6965126,0.6183972,0.03669718,0.5376272,0.6991671,61,0.0
252,urban,Pursat,0.10042735,0.036579877,-0.001134666,0.20198937,0.0,,,,26,0.0
253,urban,Pursat,0.20940171,0.046585266,0.10560328,0.31320018,0.051282056,0.052342422,-0.065344125,0.16790824,78,0.0
254,urban,Pursat,0.32921812,0.04882498,0.19365825,0.464778,0.1234568,0.09679183,-0.14528042,0.39219403,27,0.0
255,urban,Pursat,0.67555565,0.053152047,0.5597473,0.791364,0.67555565,0.053152047,0.5597473,0.791364,75,0.0
256,rural,Pursat,0.6414142,0.04211195,0.55109304,0.73173535,0.63194454,0.046458837,0.53230023,0.73158884,95,7.36842155456543
257,rural,Pursat,0.65349376,0.041697565,0.5640614,0.7429262,0.65349376,0.041697565,0.5640614,0.7429262,103,5.825245380401611
258,rural,Pursat,0.652381,0.059400983,0.50703204,0.79772997,0.652381,0.059400983,0.50703204,0.79772997,40,12.5
259,rural,Pursat,0.5965813,0.048441127,0.49193057,0.70123196,0.5965813,0.048441127,0.49193057,0.70123196,69,5.797100067138672
260,rural,Pursat,0.58835346,0.04995181,0.4812175,0.69548947,0.5642571,0.0708749,0.41224554,0.7162686,83,0.0
261,rural,Pursat,0.51574075,0.049324203,0.4091823,0.62229925,0.47962967,0.06995445,0.32850227,0.63075703,60,0.0
262,rural,Pursat,0.55902785,0.06340695,0.42387912,0.69417655,0.5201389,0.083702974,0.34173027,0.6985476,80,0.0
263,rural,Pursat,0.49389505,0.06516366,0.35311753,0.6346726,0.39926744,0.09975804,0.1837533,0.61478156,91,0.0
264,rural,Pursat,0.39859766,0.04074559,0.31263196,0.48456332,0.33171523,0.061204534,0.20258495,0.4608455,103,0.0
265,rural,Pursat,0.40909094,0.048217874,0.30001453,0.5181673,0.37272727,0.06780974,0.21933101,0.5261236,55,0.0
266,rural,Pursat,0.5785908,0.02537736,0.5241618,0.63301986,0.5785908,0.02537736,0.5241618,0.63301986,82,0.0
267,rural,Pursat,0.4923372,0.049330592,0.38719153,0.59748286,0.4521073,0.06622446,0.3109532,0.5932614,87,0.0
268,rural,Pursat,0.34834835,0.034767177,0.26613706,0.43055966,0.2927928,0.060490936,0.14975448,0.43583113,37,0.0
269,rural,Pursat,0.38888893,0.11510663,0.107233144,0.6705447,0.34541067,0.13420144,0.017031565,0.67378974,53,13.20754885673523
270,rural,Pursat,0.68055564,0.050723106,0.57302743,0.78808385,0.68055564,0.050723106,0.57302743,0.78808385,100,0.0
271,rural,Pursat,0.6934344,0.043282814,0.60167897,0.7851899,0.6934344,0.043282814,0.60167897,0.7851899,110,0.0
272,rural,Pursat,0.65819216,0.03820486,0.57410383,0.7422805,0.65819216,0.03820486,0.57410383,0.7422805,59,0.0
273,rural,Pursat,0.62581706,0.059669826,0.49863386,0.7530003,0.5849674,0.08230741,0.4095333,0.7604015,102,0.0
274,rural,Pursat,0.55158734,0.0381286,0.46980962,0.63336504,0.55158734,0.0381286,0.46980962,0.63336504,84,0.0
275,rural,Pursat,0.6504066,0.061915793,0.5184362,0.782377,0.6382115,0.07043338,0.48808628,0.78833663,82,0.0
276,rural,Pursat,0.6498709,0.092353515,0.42389,0.8758518,0.6046513,0.1296791,0.28733793,0.9219646,43,0.0
277,rural,Pursat,0.6854084,0.03985783,0.5993008,0.771516,0.6854084,0.03985783,0.5993008,0.771516,83,0.0
278,urban,Svay Rieng,0.2636535,0.063173264,0.12289469,0.4044123,0.12806028,0.079305455,-0.048643284,0.30476382,59,0.0
279,rural,Svay Rieng,0.61437917,0.05361206,0.49756852,0.7311898,0.61437917,0.05361206,0.49756852,0.7311898,76,10.526317358016968
280,rural,Svay Rieng,0.47001767,0.057897154,0.3425869,0.59744847,0.4400353,0.07305625,0.2792396,0.60083103,63,0.0
281,rural,Svay Rieng,0.40708816,0.055942796,0.2862311,0.5279452,0.3132184,0.08385604,0.13205846,0.4943784,58,0.0
282,rural,Svay Rieng,0.3045977,0.031058643,0.23692673,0.37226868,0.18390805,0.06119704,0.050571162,0.31724495,58,0.0
283,rural,Svay Rieng,0.66503274,0.08365127,0.45000032,0.8800652,0.66503274,0.08365127,0.45000032,0.8800652,34,0.0
284,rural,Svay Rieng,0.38280064,0.05357667,0.26487917,0.5007221,0.2952816,0.08243151,0.11385108,0.47671214,78,6.410259008407593
285,rural,Svay Rieng,0.44663745,0.047468875,0.34482685,0.5484481,0.39546785,0.0662541,0.25336695,0.5375688,76,0.0
286,rural,Svay Rieng,0.50000006,0.06434975,0.36198357,0.6380165,0.46649033,0.07969781,0.29555553,0.6374251,63,0.0
287,rural,Svay Rieng,0.4668022,0.051038183,0.3573362,0.5762682,0.4247968,0.07134585,0.27177516,0.5778184,82,0.0
288,rural,Svay Rieng,0.44097224,0.055893023,0.3202227,0.5617218,0.38472226,0.07777256,0.21670486,0.5527396,80,0.0
289,rural,Svay Rieng,0.35079366,0.039064314,0.26567984,0.43590748,0.28492063,0.061595775,0.15071498,0.4191263,70,0.0
290,rural,Svay Rieng,0.5359079,0.060392562,0.4054377,0.6663781,0.48848245,0.086998045,0.30053458,0.6764303,82,0.0
291,rural,Svay Rieng,0.50216454,0.046864975,0.40164915,0.6026799,0.466811,0.065254115,0.32685485,0.6067672,77,0.0
292,rural,Svay Rieng,0.6188631,0.04078146,0.53139555,0.70633066,0.6188631,0.04078146,0.53139555,0.70633066,86,0.0
293,rural,Svay Rieng,0.4795752,0.053023316,0.36502528,0.5941251,0.43627453,0.072637685,0.27935037,0.5931987,73,6.849312782287598
294,rural,Svay Rieng,0.37884873,0.04562852,0.2809853,0.4767122,0.31860778,0.06761289,0.17359255,0.463623,83,0.0
295,rural,Svay Rieng,0.35593224,0.05578641,0.23541301,0.47645143,0.24011302,0.08042704,0.06636096,0.4138651,59,0.0
296,rural,Svay Rieng,0.42537317,0.050143793,0.31704408,0.53370225,0.37230515,0.07158718,0.21765046,0.5269599,67,0.0
297,rural,Svay Rieng,0.4241623,0.049774587,0.31740642,0.5309182,0.35537922,0.07327342,0.19822335,0.5125351,63,0.0
298,rural,Svay Rieng,0.40915918,0.04660044,0.3092112,0.5091072,0.34534538,0.068002865,0.19949372,0.49119702,74,0.0
299,rural,Svay Rieng,0.5590829,0.051062167,0.44669586,0.67147,0.54850096,0.055783514,0.42572224,0.6712796,63,0.0
300,rural,Svay Rieng,0.46222225,0.05114975,0.35171995,0.5727246,0.42962965,0.06365766,0.29210564,0.5671537,75,0.0
301,rural,Svay Rieng,0.44894898,0.046592675,0.34829164,0.5496063,0.41741744,0.060219586,0.28732094,0.54751396,82,9.756100177764893
302,rural,Svay Rieng,0.41081873,0.029626425,0.34681472,0.47482273,0.35964912,0.052742213,0.24570651,0.47359174,76,0.0
303,rural,Svay Rieng,0.583685,0.06547783,0.44324902,0.724121,0.55203944,0.078195445,0.38432688,0.71975195,79,0.0
304,urban,Takeo,0.2717718,0.048965536,0.15195744,0.39158612,0.15765767,0.078356184,-0.034073003,0.34938833,37,0.0
305,urban,Takeo,0.4960318,0.06805655,0.3295034,0.66256016,0.4960318,0.06805655,0.3295034,0.66256016,28,0.0
306,rural,Takeo,0.4740741,0.04305005,0.3802761,0.5678721,0.42814818,0.06435654,0.2879273,0.56836903,75,0.0
307,rural,Takeo,0.43271607,0.024170019,0.3817218,0.48371035,0.40185186,0.04026617,0.31689766,0.48680606,90,0.0
308,rural,Takeo,0.5565477,0.07609988,0.39214388,0.7209515,0.5009921,0.10080402,0.28321826,0.718766,62,9.677422046661377
309,rural,Takeo,0.59084094,0.057647698,0.46523735,0.71644443,0.56381387,0.07260585,0.40561932,0.72200847,79,6.329113245010376
310,rural,Takeo,0.348659,0.03969696,0.26216677,0.43515128,0.23180078,0.07581224,0.06662008,0.39698148,58,0.0
311,rural,Takeo,0.50334674,0.037908293,0.42204154,0.58465195,0.50334674,0.037908293,0.42204154,0.58465195,83,0.0
312,rural,Takeo,0.4729345,0.08667161,0.2840933,0.6617757,0.43376073,0.10216804,0.21115568,0.65636575,78,0.0
313,rural,Takeo,0.57838666,0.055379376,0.4587468,0.69802654,0.56316596,0.063960254,0.4249882,0.7013437,73,0.0
314,rural,Takeo,0.4698068,0.06886426,0.31976447,0.61984915,0.37560388,0.10814742,0.13997091,0.6112369,46,0.0
315,rural,Takeo,0.34825873,0.043672875,0.2531037,0.44341373,0.2570481,0.07276709,0.09850224,0.41559398,67,0.0
316,rural,Takeo,0.33333334,0.034269847,0.25929785,0.40736884,0.25679013,0.05816107,0.13114078,0.3824395,90,0.0
317,rural,Takeo,0.3379085,0.038915154,0.2544438,0.42137322,0.24640523,0.06486821,0.10727675,0.38553372,85,0.0
318,rural,Takeo,0.3138889,0.050407268,0.2040609,0.4237169,0.23518519,0.07272749,0.07672561,0.39364478,60,0.0
319,rural,Takeo,0.5315316,0.055125073,0.41020212,0.65286106,0.5315316,0.055125073,0.41020212,0.65286106,74,0.0
320,rural,Takeo,0.46111113,0.04910953,0.35501644,0.56720585,0.42291668,0.06524257,0.28196868,0.5638647,80,0.0
321,rural,Takeo,0.50646,0.048277486,0.40291506,0.6100049,0.4909561,0.057366416,0.3679174,0.61399484,86,0.0
322,rural,Takeo,0.5385803,0.054091085,0.42072594,0.65643466,0.5231482,0.06278901,0.3863427,0.6599537,72,0.0
323,rural,Takeo,0.54078764,0.04075112,0.4519986,0.62957674,0.51969063,0.055736415,0.3982514,0.64112985,79,0.0
324,rural,Takeo,0.5584416,0.07457621,0.395954,0.7209292,0.5411256,0.086193524,0.35332602,0.7289251,77,0.0
325,rural,Takeo,0.39766082,0.048152376,0.29274583,0.5025759,0.34210527,0.069495305,0.19068801,0.49352252,76,0.0
326,rural,Takeo,0.3357488,0.045258693,0.23490615,0.43659145,0.20289856,0.078758955,0.027412679,0.37838444,46,0.0
327,rural,Takeo,0.46367523,0.06667086,0.31512332,0.61222714,0.4252137,0.08569499,0.23427336,0.6161541,52,0.0
328,rural,Takeo,0.4866667,0.050325118,0.37701768,0.59631574,0.44740742,0.07036608,0.29409292,0.60072196,75,0.0
329,rural,Takeo,0.45899475,0.050536476,0.35060477,0.5673847,0.39285716,0.07717439,0.22733457,0.55837977,84,0.0
330,rural,Takeo,0.42694065,0.049415626,0.31927326,0.53460807,0.38127857,0.073695,0.22071096,0.54184616,78,6.410259008407593
331,urban,Battambang,0.18480726,0.032340053,0.10833519,0.26127934,0.06575964,0.047022913,-0.045431882,0.17695116,49,0.0
332,urban,Battambang,0.2777778,0.044699855,0.17469974,0.38085583,0.20542637,0.07516411,0.032097608,0.37875512,43,0.0
333,urban,Battambang,0.2777778,0.07366891,0.107896976,0.4476586,0.1511628,0.10075401,-0.08117635,0.38350195,43,0.0
334,urban,Battambang,0.33062333,0.07473459,0.15828505,0.5029616,0.25067753,0.10077902,0.018280694,0.48307434,41,0.0
335,urban,Battambang,0.57651997,0.07266653,0.39871135,0.7543286,0.55136275,0.09233146,0.3254358,0.7772897,53,0.0
336,urban,Battambang,0.20277779,0.043095022,0.09732807,0.3082275,0.075,0.055050876,-0.059704643,0.20970465,40,0.0
337,rural,Battambang,0.34697857,0.033637054,0.2729439,0.42101324,0.27875245,0.06892292,0.12705413,0.43045077,65,12.30769157409668
338,rural,Battambang,0.507215,0.05474443,0.3879372,0.6264929,0.466811,0.07752946,0.29788882,0.6357332,77,0.0
339,rural,Battambang,0.159612,0.0216969,0.11273869,0.2064853,0.0052910056,0.0056280512,-0.0068676597,0.017449671,63,0.0
340,rural,Battambang,0.34577116,0.039648756,0.25850484,0.4330375,0.24875623,0.06929829,0.09623172,0.40128073,67,0.0
341,rural,Battambang,0.52730703,0.07077251,0.3641053,0.6905087,0.48587576,0.09289818,0.27165216,0.70009935,59,0.0
342,rural,Battambang,0.38466185,0.04701301,0.28382897,0.48549473,0.28140098,0.07825475,0.11356123,0.44924074,92,0.0
343,rural,Battambang,0.31250003,0.056857552,0.18735738,0.43764263,0.21759261,0.07973646,0.042093843,0.39309138,72,0.0
344,rural,Battambang,0.5357816,0.074139245,0.36806697,0.7034962,0.50188327,0.09287105,0.2917944,0.7119722,65,9.23076868057251
345,rural,Battambang,0.52740747,0.063995175,0.38797393,0.666841,0.47777784,0.08976891,0.28218818,0.6733675,75,0.0
346,rural,Battambang,0.32732734,0.04016163,0.24056341,0.41409126,0.24774775,0.06851322,0.09973394,0.39576158,74,0.0
347,rural,Battambang,0.2364865,0.0325536,0.1655583,0.30741468,0.11336336,0.051136512,0.0019464737,0.22478026,74,0.0
348,rural,Battambang,0.5861112,0.056779876,0.46508774,0.7071346,0.5861112,0.056779876,0.46508774,0.7071346,100,0.0
349,rural,Battambang,0.6630118,0.0718897,0.50478363,0.82123995,0.642544,0.08677986,0.45154276,0.83354515,76,0.0
350,rural,Battambang,0.51248443,0.07606689,0.34674895,0.67822,0.48189768,0.089516886,0.28685713,0.67693824,89,0.0
351,rural,Battambang,0.42129633,0.044649724,0.32401294,0.5185797,0.38040125,0.06152858,0.246342,0.5144605,72,0.0
352,rural,Battambang,0.556713,0.03706482,0.47124135,0.6421846,0.556713,0.03706482,0.47124135,0.6421846,48,0.0
353,rural,Battambang,0.3480903,0.056751426,0.22443956,0.47174102,0.24218751,0.08413679,0.05886919,0.42550585,64,0.0
354,rural,Battambang,0.5433007,0.06084446,0.41185424,0.67474717,0.49836606,0.080245644,0.3250059,0.6717262,68,0.0
355,rural,Battambang,0.48888895,0.073299676,0.32755744,0.65022045,0.42222226,0.09788143,0.20678669,0.6376578,66,9.090906381607056
356,rural,Battambang,0.38255978,0.04548295,0.28500855,0.480111,0.3368495,0.06592601,0.1954523,0.47824675,79,0.0
357,rural,Battambang,0.3945386,0.044257473,0.29442126,0.49465597,0.3163842,0.07837562,0.13908622,0.49368218,66,10.606062412261963
358,urban,Pailin,0.51018524,0.072598465,0.34277287,0.6775976,0.46944448,0.09279406,0.255461,0.683428,60,0.0
359,urban,Kampot,0.24652779,0.08376758,0.053359408,0.4396962,0.18981484,0.08919773,-0.015875509,0.39550516,48,0.0
360,rural,Kampot,0.49647272,0.05496582,0.37549374,0.61745167,0.44444448,0.07913494,0.27026963,0.6186193,63,0.0
361,rural,Kampot,0.45833334,0.03836985,0.37388188,0.5427848,0.44526145,0.045053836,0.34609863,0.5444243,68,0.0
362,rural,Kampot,0.41054615,0.027243635,0.35118738,0.46990493,0.39171377,0.0417083,0.3008392,0.48258835,59,0.0
363,rural,Kampot,0.5098453,0.035878606,0.43289337,0.5867973,0.49929678,0.04016739,0.41314632,0.5854473,79,0.0
364,rural,Kampot,0.58119667,0.04560843,0.48266563,0.6797277,0.5735043,0.049836375,0.4658394,0.6811693,65,0.0
365,rural,Kampot,0.5731708,0.06300095,0.43065274,0.7156888,0.5528456,0.0735129,0.38654786,0.71914333,43,4.651165008544922
366,rural,Kampot,0.45138893,0.06318497,0.3137207,0.58905715,0.371142,0.08939892,0.17635849,0.56592554,72,0.0
367,rural,Kampot,0.5434344,0.081254296,0.36238852,0.7244802,0.5070707,0.09976836,0.28477296,0.7293685,55,0.0
368,rural,Kampot,0.53357756,0.038546428,0.4509037,0.6162514,0.53357756,0.038546428,0.4509037,0.6162514,91,0.0
369,rural,Kampot,0.3766234,0.03926071,0.29108164,0.46216512,0.31313133,0.0655276,0.17035894,0.4559037,77,0.0
370,rural,Kampot,0.3871795,0.0441169,0.29007885,0.48428014,0.31196582,0.07412307,0.14882204,0.4751096,65,0.0
371,rural,Kampot,0.5592593,0.052878078,0.44287544,0.6756432,0.5296297,0.07161692,0.37200192,0.68725747,75,0.0
372,rural,Kampot,0.4825397,0.055316497,0.36201543,0.603064,0.43412703,0.07367078,0.27361217,0.59464186,70,0.0
373,rural,Kampot,0.44339627,0.056010548,0.318597,0.5681955,0.35115308,0.09083006,0.14877108,0.55353504,60,11.666667461395264
374,rural,Kampot,0.3961353,0.061626144,0.26186347,0.53040713,0.29388085,0.090795234,0.09605504,0.4917067,69,0.0
375,rural,Kampot,0.40588236,0.04191771,0.3159778,0.4957869,0.37254903,0.0554641,0.25359038,0.49150768,85,0.0
376,rural,Kampot,0.5540335,0.05537438,0.43215534,0.6759117,0.51750386,0.077382974,0.34718508,0.68782264,77,5.194807052612305
377,rural,Kampot,0.531211,0.043065652,0.43817335,0.6242487,0.48751566,0.06751856,0.34165066,0.63338065,89,0.0
378,rural,Kampot,0.57481486,0.052824233,0.46151817,0.6881116,0.5333334,0.07358496,0.37550935,0.69115746,75,0.0
379,urban,Preah Sihanouk,0.5482696,0.0595842,0.4134808,0.68305844,0.51457196,0.077630706,0.33895913,0.69018483,61,0.0
380,urban,Preah Sihanouk,0.2037037,0.059030194,0.06411948,0.34328794,0.14567901,0.07530319,-0.032384735,0.32374278,52,13.461536169052124
381,urban,Preah Sihanouk,0.62152785,0.08410774,0.42757505,0.81548065,0.58101857,0.117304385,0.31051418,0.851523,48,0.0
382,urban,Preah Sihanouk,0.56214696,0.0686611,0.40682474,0.71746916,0.51506597,0.095039204,0.30007237,0.73005956,59,0.0
383,urban,Preah Sihanouk,0.5654122,0.054628164,0.43943948,0.69138503,0.5654122,0.054628164,0.43943948,0.69138503,62,0.0
384,urban,Preah Sihanouk,0.3282164,0.04768327,0.22034934,0.43608344,0.19956142,0.083259374,0.011215629,0.3879072,76,0.0
385,urban,Preah Sihanouk,0.35069448,0.11172881,0.07730393,0.624085,0.23437503,0.15002888,-0.13273244,0.60148245,32,0.0
386,urban,Kep,0.61462,0.04601649,0.51653814,0.7127018,0.59298253,0.05719813,0.4710676,0.71489745,95,0.0
387,urban,Kratie,0.529293,0.065844305,0.38258272,0.6760032,0.48787883,0.086205065,0.29580197,0.6799557,55,0.0
388,urban,Kratie,0.5785715,0.0566814,0.45507333,0.70206964,0.5626985,0.06630357,0.4182354,0.70716155,70,0.0
389,urban,Kratie,0.3019324,0.05709035,0.17859618,0.4252686,0.19565219,0.07523315,0.03312086,0.35818353,92,0.0
390,urban,Kratie,0.25841752,0.03449667,0.18325573,0.3335793,0.16161616,0.059016135,0.033031054,0.29020128,66,0.0
391,urban,Kratie,0.34388188,0.055882826,0.21936718,0.46839657,0.30731365,0.071079895,0.14893779,0.46568954,90,12.222224473953247
392,urban,Kratie,0.50683767,0.04545683,0.40779573,0.60587955,0.49316242,0.05248209,0.37881377,0.6075111,65,0.0
393,rural,Kratie,0.3137255,0.04164418,0.22440763,0.4030434,0.21764706,0.062466606,0.08366952,0.3516246,85,0.0
394,rural,Kratie,0.47108072,0.07290945,0.3147055,0.62745595,0.41933033,0.09288253,0.22011712,0.61854357,81,9.876543283462524
395,rural,Kratie,0.556575,0.05506898,0.43983397,0.673316,0.5147809,0.07408115,0.35773587,0.67182595,109,0.0
396,rural,Kratie,0.5158731,0.057682123,0.39215723,0.6395889,0.47172624,0.07664667,0.3073355,0.636117,112,0.0
397,rural,Kratie,0.42424244,0.088363476,0.23171498,0.6167699,0.2848485,0.1211601,0.020863337,0.54883367,55,0.0
398,rural,Kratie,0.530247,0.062982984,0.3960019,0.664492,0.47962967,0.08301904,0.30267876,0.65658057,90,0.0
399,rural,Kratie,0.502451,0.05691374,0.37718472,0.6277173,0.43218958,0.08881541,0.23670818,0.627671,68,0.0
400,rural,Kratie,0.52160496,0.044530705,0.4260961,0.6171138,0.47222227,0.06975095,0.32262135,0.6218232,90,0.0
401,rural,Kratie,0.65847963,0.04784654,0.5564971,0.7604621,0.6467837,0.05530073,0.52891296,0.76465446,95,0.0
402,rural,Kratie,0.3876812,0.05028024,0.27173474,0.5036276,0.35507247,0.06471811,0.20583224,0.5043127,46,0.0
403,rural,Kratie,0.6726497,0.04085282,0.583639,0.7616603,0.6726497,0.04085282,0.583639,0.7616603,65,0.0
404,urban,Preah Vihear,0.48032412,0.095922455,0.26333246,0.6973158,0.41898152,0.11972747,0.14813918,0.68982387,48,0.0
405,urban,Preah Vihear,0.59523815,0.04968326,0.48453695,0.70593935,0.59523815,0.04968326,0.48453695,0.70593935,63,0.0
406,rural,Preah Vihear,0.68402785,0.036055367,0.6066968,0.7613589,0.68402785,0.036055367,0.6066968,0.7613589,80,0.0
407,rural,Preah Vihear,0.8070572,0.031280246,0.7373605,0.8767539,0.8070572,0.031280246,0.7373605,0.8767539,74,0.0
408,rural,Preah Vihear,0.7085471,0.05704727,0.58425176,0.8328424,0.7085471,0.05704727,0.58425176,0.8328424,65,0.0
409,rural,Preah Vihear,0.45744684,0.035146695,0.38253343,0.53236026,0.42316785,0.05043118,0.31567636,0.5306594,99,5.050504207611084
410,rural,Preah Vihear,0.76974577,0.039610717,0.68478924,0.8547023,0.76974577,0.039610717,0.68478924,0.8547023,83,0.0
411,urban,Stung Treng,0.4070513,0.05920371,0.27513722,0.5389654,0.34722224,0.08265514,0.1630551,0.53138936,52,0.0
412,urban,Stung Treng,0.583685,0.032708835,0.51241857,0.65495145,0.583685,0.032708835,0.51241857,0.65495145,79,0.0
413,rural,Stung Treng,0.7063493,0.055210236,0.58867145,0.8240271,0.6882087,0.06981189,0.5394082,0.83700925,102,3.9215683937072754
414,rural,Stung Treng,0.6067539,0.059595693,0.48041666,0.7330911,0.5571896,0.07774375,0.39238024,0.721999,102,0.0
415,rural,Stung Treng,0.68181825,0.044149794,0.5864384,0.77719814,0.68181825,0.044149794,0.5864384,0.77719814,75,12.000000476837158
416,urban,Mondul Kiri,0.35252526,0.034149207,0.27973795,0.42531258,0.3060606,0.051637594,0.19599769,0.41612354,115,4.347825050354004
417,urban,Mondul Kiri,0.72732437,0.03855993,0.64597005,0.8086787,0.72732437,0.03855993,0.64597005,0.8086787,98,0.0
418,rural,Mondul Kiri,0.71551734,0.04754775,0.6108655,0.8201692,0.71551734,0.04754775,0.6108655,0.8201692,58,0.0
