clust_no,mpi,mpi_SE,mpi_lo95CI,mpi_up95CI,tot_samp_ppl,pct_samp_ppl_mis
254,0.09171076,0.06010583,-0.03813999,0.2215615,63,0.0
255,0.024531025,0.021390868,-0.021681136,0.07074319,77,0.0
256,0.027322406,0.027486457,-0.03317488,0.08781969,61,0.0
257,0.0,,,,68,7.352942228317261
258,0.07285975,0.04474931,-0.025632815,0.17135231,61,0.0
259,0.0,,,,60,0.0
260,0.28508773,0.064509206,0.14572406,0.42445138,76,0.0
261,0.4557439,0.062132064,0.32036975,0.59111804,59,0.0
262,0.06845238,0.041471917,-0.022826694,0.15973146,56,0.0
263,0.5451978,0.06942532,0.393933,0.6964626,59,0.0
264,0.3215812,0.099959,0.09545825,0.54770416,57,8.771932125091553
265,0.22463769,0.08571192,0.030743865,0.4185315,51,9.803920984268188
266,0.0,,,,59,10.169494152069092
267,0.38071898,0.059365015,0.25246865,0.5089693,68,0.0
268,0.15530305,0.07842657,-0.014127256,0.32473335,88,0.0
269,0.033333335,0.032925997,-0.039136298,0.10580297,50,0.0
270,0.10978836,0.063390434,-0.03361077,0.25318748,45,6.666666269302368
271,0.0,,,,56,0.0
272,0.19212963,0.066794656,0.045115583,0.3391437,48,0.0
273,0.052287582,0.03573637,-0.026367638,0.1309428,51,0.0
274,0.035353538,0.035283875,-0.042305753,0.11301282,55,0.0
275,0.052136753,0.042143945,-0.04062144,0.14489494,65,0.0
276,0.07103825,0.051462878,-0.040140536,0.18221703,61,0.0
277,0.30683765,0.10468051,0.078758396,0.5349169,65,0.0
278,0.4130435,0.0613481,0.280509,0.545578,69,0.0
279,0.25589228,0.08120252,0.0804649,0.43131965,66,0.0
280,0.17292646,0.06436817,0.03386748,0.31198543,71,0.0
281,0.53136206,0.07619133,0.3667607,0.69596344,62,0.0
282,0.3716745,0.08494136,0.18816987,0.5551792,71,0.0
283,0.45386067,0.069813974,0.29830545,0.6094159,63,6.34920597076416
284,0.14285715,0.07163082,-0.011891833,0.29760614,70,0.0
285,0.27621284,0.07574561,0.1125744,0.43985128,71,0.0
286,0.22598873,0.09283203,0.025437322,0.42654014,59,0.0
287,0.45979536,0.064008,0.3203339,0.5992568,78,2.5641024112701416
288,0.43019947,0.08207164,0.25289446,0.6075045,78,0.0
289,0.34577116,0.04837551,0.24126221,0.4502801,67,0.0
290,0.41435188,0.07880411,0.24410595,0.5845978,72,0.0
291,0.46002716,0.07986611,0.2874869,0.6325674,82,0.0
292,0.0462963,0.03550145,-0.03184187,0.12443446,53,9.433960914611816
293,0.2982906,0.08039167,0.123132214,0.47344902,65,0.0
294,0.74110043,0.047139943,0.6383913,0.84380955,103,0.0
295,0.24947591,0.085026726,0.06578684,0.43316498,53,0.0
296,0.22444445,0.065583184,0.08155098,0.36733794,50,0.0
297,0.28780866,0.08815833,0.09572817,0.47988918,77,6.493508815765381
298,0.7542374,0.06435988,0.61083466,0.8976401,65,9.23076868057251
299,0.1935484,0.08009371,0.019039191,0.3680576,62,0.0
300,0.38299665,0.07825685,0.21248962,0.5535037,70,5.714285373687744
301,0.40294513,0.067658044,0.25219363,0.5536967,97,14.432990550994873
302,0.035460994,0.035744354,-0.04539836,0.11632034,50,6.000000238418579
303,0.22037038,0.09382064,0.011324967,0.4294158,60,0.0
304,0.29065043,0.07887618,0.11879398,0.46250686,94,12.765955924987793
305,0.0,,,,55,0.0
306,0.0,,,,71,0.0
307,0.0,,,,67,0.0
308,0.0,,,,55,0.0
309,0.0,,,,62,0.0
310,0.0,,,,55,0.0
311,0.0,,,,44,0.0
312,0.0,,,,53,0.0
313,0.014285714,0.014948323,-0.018615322,0.04718675,70,0.0
314,0.0,,,,63,6.34920597076416
315,0.0,,,,47,0.0
316,0.0,,,,69,0.0
317,0.0,,,,51,0.0
318,0.0,,,,72,0.0
319,0.0,,,,72,0.0
320,0.032258067,0.03253844,-0.041348998,0.10586513,31,0.0
321,0.11010101,0.07173466,-0.05217406,0.2723761,66,16.66666865348816
322,0.239418,0.09245032,0.03342585,0.44541016,42,0.0
323,0.077568136,0.057159275,-0.05173513,0.2068714,53,0.0
324,0.0,,,,43,0.0
325,0.025362318,0.026360294,-0.033372074,0.084096715,46,0.0
326,0.14345992,0.055189215,0.02321295,0.2637069,82,3.658539056777954
327,0.06666667,0.04419773,-0.02963191,0.16296525,78,10.256409645080566
328,0.060250398,0.0595361,-0.070787676,0.19128847,71,0.0
329,0.03076923,0.030693997,-0.036787797,0.09832626,65,0.0
330,0.0,,,,58,6.896549463272095
331,0.0,,,,52,3.846156597137451
332,0.0,,,,49,8.163267374038696
333,0.0,,,,80,0.0
334,0.0,,,,58,0.0
335,0.06384744,0.06261823,-0.07397437,0.20166925,67,0.0
336,0.0,,,,55,0.0
337,0.0,,,,47,0.0
338,0.0,,,,60,0.0
339,0.0,,,,53,0.0
340,0.0,,,,56,0.0
341,0.18615986,0.12137529,-0.08428114,0.45660087,57,0.0
342,0.0,,,,62,0.0
343,0.016949153,0.017654434,-0.021907995,0.0558063,59,0.0
344,0.46962968,0.078938134,0.2990942,0.64016515,75,0.0
345,0.55894315,0.043457963,0.4650579,0.65282834,82,0.0
346,0.5059524,0.05222329,0.39216763,0.6197372,84,0.0
347,0.29789272,0.07342022,0.1379238,0.45786166,58,0.0
348,0.5521262,0.030319069,0.48662588,0.6176266,81,0.0
349,0.22757699,0.06910953,0.07827493,0.37687904,83,0.0
350,0.34776336,0.08766669,0.158371,0.53715575,77,0.0
351,0.5138889,0.041470706,0.42148644,0.6062914,48,0.0
352,0.25740743,0.078044094,0.085633524,0.4291813,65,7.692307233810425
353,0.60015655,0.08644127,0.41181722,0.7884959,71,0.0
354,0.4689543,0.0637684,0.33001485,0.6078937,68,0.0
355,0.36058703,0.07374447,0.19991164,0.5212624,53,0.0
356,0.3072391,0.08260034,0.1272684,0.48720974,76,13.157892227172852
357,0.19063182,0.090027496,-0.0099619385,0.39122558,55,7.27272629737854
358,0.0,,,,59,0.0
359,0.0,,,,67,0.0
360,0.19940478,0.07258557,0.04259318,0.35621637,56,0.0
361,0.18034188,0.06486079,0.037584245,0.32309952,74,12.162160873413086
362,0.25623584,0.0638777,0.11823645,0.39423522,49,0.0
363,0.1872428,0.0688547,0.035694633,0.33879098,59,8.474576473236084
364,0.30780783,0.07227139,0.15167499,0.46394065,74,0.0
365,0.46428573,0.054846883,0.34478465,0.58378685,56,0.0
366,0.4366667,0.07056307,0.28292298,0.5904104,50,0.0
367,0.41756275,0.06943459,0.2662778,0.5688477,62,0.0
368,0.18703704,0.05852417,0.06060326,0.3134708,60,0.0
369,0.21939737,0.060481746,0.08761897,0.35117579,59,0.0
370,0.26884922,0.067388214,0.12326583,0.41443262,56,0.0
371,0.28240743,0.07750253,0.11497338,0.44984147,48,0.0
372,0.17936508,0.07429032,0.015853187,0.34287697,43,18.60465407371521
373,0.31209153,0.08160659,0.13428605,0.489897,68,0.0
374,0.25,0.061797228,0.11535541,0.3846446,53,9.433960914611816
375,0.0,,,,54,0.0
376,0.054580897,0.053218264,-0.063996784,0.17315859,57,0.0
377,0.04597701,0.045499906,-0.054167606,0.14612164,58,0.0
378,0.18727599,0.059729446,0.054190487,0.3203615,67,7.46268630027771
379,0.13611111,0.059116554,0.007307204,0.26491502,65,7.692307233810425
380,0.21771772,0.06569284,0.07312876,0.36230668,42,11.904764175415039
381,0.08436214,0.055434678,-0.036419645,0.20514393,54,0.0
382,0.22670251,0.06346066,0.088433616,0.3649714,62,0.0
383,0.20707071,0.07450884,0.044729896,0.36941153,55,0.0
384,0.18703704,0.058471557,0.06071692,0.31335717,60,0.0
385,0.0,,,,68,0.0
386,0.01818182,0.019212779,-0.025280505,0.061644144,59,6.779658794403076
387,0.17479676,0.104203604,-0.060928162,0.4105217,41,0.0
388,0.33444446,0.065592855,0.1915299,0.47735903,50,0.0
389,0.19395712,0.07088685,0.037936207,0.34997803,71,19.71830725669861
390,0.25992066,0.06227025,0.12424542,0.39559588,56,0.0
391,0.108932465,0.06568417,-0.035637423,0.25350234,55,7.27272629737854
392,0.11598441,0.053320687,0.00079206843,0.23117675,57,0.0
393,0.4083821,0.05221283,0.29558313,0.52118105,57,0.0
394,0.54431224,0.075341456,0.38154688,0.70707756,84,0.0
395,0.5222223,0.053358722,0.4059636,0.63848096,55,0.0
396,0.33333334,0.083363555,0.1498514,0.5168153,63,0.0
397,0.41033143,0.09944337,0.19145803,0.6292048,61,6.557375192642212
398,0.3565506,0.05778309,0.23171782,0.48138338,67,0.0
399,0.1148776,0.06069171,-0.01623887,0.24599406,59,0.0
400,0.39569163,0.05309027,0.27884072,0.51254255,49,0.0
401,0.13067293,0.063429266,-0.0063576596,0.26770353,71,0.0
402,0.24465813,0.059212964,0.11564416,0.3736721,57,8.771932125091553
403,0.5433007,0.03334117,0.47127146,0.6153299,68,0.0
404,0.15123457,0.06245395,0.016311012,0.2861581,72,0.0
405,0.014109348,0.01498161,-0.018864954,0.04708365,63,0.0
406,0.016666668,0.01818213,-0.02446417,0.057797503,30,0.0
407,0.28292182,0.08440026,0.09902947,0.4668142,54,0.0
408,0.28787878,0.067057565,0.14300974,0.43274787,55,0.0
409,0.57986116,0.043048237,0.4868611,0.6728612,64,0.0
410,0.117094025,0.05752486,-0.0071808794,0.24136892,65,0.0
411,0.58097935,0.04090399,0.4918572,0.67010146,59,0.0
412,0.35079366,0.05208324,0.23827466,0.46331266,70,0.0
413,0.2835249,0.075436845,0.11916215,0.4478877,62,6.451612710952759
414,0.30438188,0.0753203,0.14166224,0.46710148,71,0.0
415,0.5887097,0.030811766,0.52157664,0.6558428,62,0.0
416,0.29599273,0.08183642,0.1191959,0.47278956,61,0.0
417,0.056818184,0.041896038,-0.037957244,0.15159361,44,0.0
418,0.04830918,0.04720485,-0.05558799,0.15220635,46,0.0
419,0.04137116,0.041536264,-0.0525904,0.13533272,47,0.0
420,0.22435898,0.07531185,0.05399175,0.39472622,52,0.0
421,0.0,,,,43,0.0
422,0.073529415,0.05034969,-0.036173142,0.18323196,68,0.0
423,0.02688172,0.026941098,-0.031817887,0.08558133,62,0.0
424,0.6177778,0.035431273,0.54057974,0.694976,100,0.0
425,0.20370372,0.07153307,0.04626049,0.36114693,71,7.042253017425537
426,0.0,,,,67,0.0
427,0.0,,,,67,0.0
428,0.0,,,,54,0.0
429,0.10818714,0.052725263,-0.00929207,0.22566634,57,0.0
430,0.032323234,0.03293,-0.040155217,0.104801685,55,0.0
431,0.09777778,0.057110585,-0.029472537,0.2250281,50,0.0
432,0.067632854,0.046736937,-0.035234455,0.17050016,69,0.0
433,0.07762558,0.06319337,-0.061462097,0.21671326,73,0.0
434,0.59009016,0.054620124,0.4710831,0.70909715,74,0.0
435,0.5689171,0.06304672,0.4327129,0.7051212,79,0.0
